Wort, POS, Count, TAG, Lexikalische Vielfalt
nach, ADP, 164, APPR, 0.21767985
südöstlich, ADV, 1, ADJD, 0.00132732
kommt, VERB, 26, VVFIN, 0.03451022
flugzeugen, NOUN, 2, NN, 0.00265463
stirbt, VERB, 64, VVFIN, 0.08494823
silvester-böller, NOUN, 1, NN, 0.00132732
schlauch, NOUN, 1, NN, 0.00132732
wälder, NOUN, 2, NN, 0.00265463
gefäß, NOUN, 1, NN, 0.00132732
besser, ADV, 9, ADJD, 0.01194585
sperren, VERB, 3, VVFIN, 0.00398195
brücke, NOUN, 65, NN, 0.08627555
01.08.2019., NOUN, 1, ADJA, 0.00132732
vorbei, ADV, 1, ADV, 0.00132732
feuer, NOUN, 440, NN, 0.58401911
hitze, NOUN, 6, NN, 0.00796390
stinkt, VERB, 2, VVFIN, 0.00265463
46, NUM, 1, CARD, 0.00132732
mich, PRON, 7, PRF, 0.00929121
ausrüstung, NOUN, 1, NN, 0.00132732
tennis, PROPN, 1, NE, 0.00132732
gelassen, VERB, 3, VVPP, 0.00398195
werften, NOUN, 1, NN, 0.00132732
b106, PROPN, 1, NE, 0.00132732
dfb-pokal, NOUN, 26, NN, 0.03451022
hilft, VERB, 19, VVFIN, 0.02521901
vertreten, VERB, 1, VVPP, 0.00132732
getrunken, VERB, 3, VVPP, 0.00398195
kostenlose, ADJ, 1, ADJA, 0.00132732
auf, ADP, 11, PTKVZ, 0.01460048
garbsen, PROPN, 2, ADV, 0.00265463
transporter, NOUN, 8, NN, 0.01061853
pinneberg, PROPN, 1, NE, 0.00132732
plötzlich, ADV, 8, ADJD, 0.01061853
keiner, DET, 2, PIAT, 0.00265463
14.03.2019., ADJ, 1, ADJA, 0.00132732
erlaubt, VERB, 3, VVPP, 0.00398195
abteilung, NOUN, 1, NN, 0.00132732
erdgeschoss, NOUN, 2, NN, 0.00265463
druckt, VERB, 1, VVFIN, 0.00132732
u-bahn-fahrer, NOUN, 1, NN, 0.00132732
bahnübergänge, NOUN, 6, NN, 0.00796390
budapester, ADJ, 3, ADJA, 0.00398195
zerstört, VERB, 33, VVPP, 0.04380143
hirsch, NOUN, 9, NN, 0.01194585
19.07.2019., NOUN, 1, NN, 0.00132732
yara, PROPN, 1, NE, 0.00132732
abgesackt, VERB, 7, VVPP, 0.00929121
steinen, NOUN, 2, NN, 0.00265463
02.07.2019., NOUN, 1, ADJA, 0.00132732
2012, NUM, 1, CARD, 0.00132732
corona-party, NOUN, 1, NE, 0.00132732
abgekommen, VERB, 18, VVPP, 0.02389169
trotzdem, ADV, 15, PROAV, 0.01990974
über, ADV, 2, ADV, 0.00265463
schlossfestspiele, NOUN, 3, NN, 0.00398195
verstärken, VERB, 2, VVINF, 0.00265463
volleyballmannschafen, NOUN, 1, NN, 0.00132732
nachts, ADV, 2, ADV, 0.00265463
handball, PROPN, 2, NE, 0.00265463
südamerika, PROPN, 1, NE, 0.00132732
flasche, NOUN, 2, NN, 0.00265463
timo, PROPN, 8, NE, 0.01061853
basketballspiele, NOUN, 1, NN, 0.00132732
schüsse, NOUN, 4, NN, 0.00530926
terroristen, NOUN, 10, NN, 0.01327316
b203, PROPN, 2, NE, 0.00265463
dienstag, NOUN, 22, NN, 0.02920096
zelle, NOUN, 6, NN, 0.00796390
11.07.2019., NOUN, 1, NE, 0.00132732
22., ADJ, 3, ADJA, 0.00398195
20.05.2019., ADJ, 1, NN, 0.00132732
13.08.2019., NOUN, 1, ADJA, 0.00132732
wem, ADV, 1, PWS, 0.00132732
finanzämtern, NOUN, 4, NN, 0.00530926
21.01.2020., PROPN, 1, ADJA, 0.00132732
hirsche, NOUN, 1, NN, 0.00132732
11, NUM, 7, CARD, 0.00929121
hörfilm, NOUN, 1, NN, 0.00132732
apensen, PROPN, 2, NE, 0.00265463
fahrstuhl, NOUN, 2, NN, 0.00265463
dieser, DET, 322, PDAT, 0.42739581
steinfeld, PROPN, 2, NE, 0.00265463
16.05.2019., NOUN, 1, NN, 0.00132732
of, PROPN, 2, FM, 0.00265463
ändern, VERB, 2, VVINF, 0.00265463
fluggesellschaft, NOUN, 5, NN, 0.00663658
schwesig, PROPN, 5, NE, 0.00663658
öjendorf, PROPN, 1, NE, 0.00132732
haben, VERB, 1, VAINF, 0.00132732
krankenhäuser, NOUN, 1, NN, 0.00132732
glückstadt, PROPN, 1, NE, 0.00132732
weg, NOUN, 11, NN, 0.01460048
wilden, ADJ, 4, ADJA, 0.00530926
flottbek, PROPN, 1, NE, 0.00132732
ärgern, VERB, 4, VVFIN, 0.00530926
martin, PROPN, 2, NE, 0.00265463
schubert, PROPN, 9, NE, 0.01194585
erwürgt, VERB, 3, VVPP, 0.00398195
fangen, VERB, 4, VVINF, 0.00530926
20.08.2019., NOUN, 1, NE, 0.00132732
angegriffen, VERB, 21, VVPP, 0.02787364
hang, NOUN, 2, NN, 0.00265463
leg, PROPN, 1, NE, 0.00132732
geerntet, VERB, 1, VVPP, 0.00132732
festspielen, NOUN, 4, NN, 0.00530926
michael, PROPN, 6, NE, 0.00796390
ausgebrannt, ADV, 2, ADJD, 0.00265463
üben, VERB, 2, VVINF, 0.00265463
dampf, NOUN, 1, NN, 0.00132732
luchs, NOUN, 2, NN, 0.00265463
tanzgruppen, NOUN, 3, NN, 0.00398195
12.08.2019., PROPN, 1, NE, 0.00132732
besuch, NOUN, 1, NN, 0.00132732
frühlingsdom, NOUN, 2, NN, 0.00265463
grönefeld, PROPN, 8, NE, 0.01061853
is, NOUN, 4, NN, 0.00530926
druckerei, NOUN, 6, NN, 0.00796390
ehren, VERB, 1, VVFIN, 0.00132732
berkenthin, PROPN, 2, NE, 0.00265463
text, NOUN, 29, NN, 0.03849217
hundebesitzer, NOUN, 5, NN, 0.00663658
02.01.2020., ADJ, 1, ADJA, 0.00132732
gesetzen, NOUN, 4, NN, 0.00530926
manuela, PROPN, 5, NE, 0.00663658
strecke, NOUN, 12, NN, 0.01592779
ju, PROPN, 2, NE, 0.00265463
bergedorf, PROPN, 5, NE, 0.00663658
künstler, NOUN, 3, NN, 0.00398195
festival, NOUN, 5, NN, 0.00663658
ex-frau, NOUN, 2, NN, 0.00265463
gestoßen, VERB, 1, VVPP, 0.00132732
werkstatt, NOUN, 4, NN, 0.00530926
harzburg, PROPN, 1, NE, 0.00132732
hubschrauber, NOUN, 8, NN, 0.01061853
israel, PROPN, 2, NE, 0.00265463
s-bahn-strecke, NOUN, 8, NN, 0.01061853
fußballstadion, NOUN, 2, NN, 0.00265463
15.01.2019., ADJ, 1, ADJA, 0.00132732
ernten, VERB, 3, VVFIN, 0.00398195
küsten, NOUN, 1, NN, 0.00132732
gestank, NOUN, 4, NN, 0.00530926
verletzungen, NOUN, 5, NN, 0.00663658
tornesch, PROPN, 2, NE, 0.00265463
gewonnen, VERB, 53, VVPP, 0.07034776
beginnen, VERB, 2, VVINF, 0.00265463
zwei, NUM, 1, CARD, 0.00132732
musical, NOUN, 11, NN, 0.01460048
ratiopharm, PROPN, 1, NN, 0.00132732
31, NUM, 4, CARD, 0.00530926
18.03.2020., NOUN, 1, ADJA, 0.00132732
angebot, NOUN, 2, NN, 0.00265463
weiterarbeiten, VERB, 1, VVINF, 0.00132732
stroh, NOUN, 2, NN, 0.00265463
vorgestellt, VERB, 2, VVPP, 0.00265463
warnen, VERB, 3, VVFIN, 0.00398195
jet, NOUN, 1, NE, 0.00132732
a19, NOUN, 1, NN, 0.00132732
sitzungen, NOUN, 2, NN, 0.00265463
lorenz, PROPN, 2, NE, 0.00265463
barmbek-nord, PROPN, 1, NE, 0.00132732
drittletzten, ADJ, 1, ADJA, 0.00132732
autobahnen, NOUN, 8, NN, 0.01061853
protestieren, VERB, 6, VVFIN, 0.00796390
13.12.2018., NOUN, 1, NN, 0.00132732
ortsteil, NOUN, 2, NN, 0.00265463
verkleidete, ADJ, 3, ADJA, 0.00398195
verschlossen, VERB, 1, VVPP, 0.00132732
ausgewildert, VERB, 1, VVPP, 0.00132732
waffe, NOUN, 2, NN, 0.00265463
moment, NOUN, 4, NN, 0.00530926
menge, NOUN, 2, NN, 0.00265463
hauptrolle, NOUN, 2, NN, 0.00265463
fernsehsendungen, NOUN, 2, NN, 0.00265463
4., ADJ, 4, ADJA, 0.00530926
heißt, VERB, 273, VVFIN, 0.36235731
wolfsspuren, NOUN, 1, NN, 0.00132732
sitze, NOUN, 1, NN, 0.00132732
briefträger, NOUN, 5, NN, 0.00663658
lokomotive, NOUN, 1, NN, 0.00132732
kosten, VERB, 2, VVFIN, 0.00265463
tun, VERB, 2, VVINF, 0.00265463
schrift, NOUN, 1, NN, 0.00132732
bewegen, VERB, 2, VVINF, 0.00265463
1000, NUM, 13, CARD, 0.01725511
deutschlands, PROPN, 11, NE, 0.01460048
kaputten, ADJ, 8, ADJA, 0.01061853
b498, PROPN, 5, NE, 0.00663658
fahrer, NOUN, 75, NN, 0.09954871
öffentlich, ADV, 1, ADJD, 0.00132732
gestoppt, VERB, 1, VVPP, 0.00132732
entschärfung, NOUN, 16, NN, 0.02123706
vortrag, NOUN, 1, NN, 0.00132732
bekannt, ADV, 2, ADJD, 0.00265463
08.02.2019., ADJ, 1, ADJA, 0.00132732
landrätin, NOUN, 6, NN, 0.00796390
kohltage, PROPN, 1, NE, 0.00132732
marihuana, NOUN, 1, NE, 0.00132732
linke, ADJ, 1, ADJA, 0.00132732
wählt, VERB, 2, VVFIN, 0.00265463
angebote, NOUN, 4, NN, 0.00530926
ex-freundin, NOUN, 11, NN, 0.01460048
rolltreppen, NOUN, 1, NN, 0.00132732
unternehmer, NOUN, 1, NN, 0.00132732
tauft, VERB, 1, VVFIN, 0.00132732
schreiben, VERB, 1, VVFIN, 0.00132732
aminata, PROPN, 6, NE, 0.00796390
23.400, NUM, 1, CARD, 0.00132732
linstow, PROPN, 2, NE, 0.00265463
evakuiert, VERB, 6, VVPP, 0.00796390
brennt, VERB, 1, VVFIN, 0.00132732
ergebnis, NOUN, 2, NN, 0.00265463
fahren, VERB, 57, VVFIN, 0.07565702
tierärzten, NOUN, 1, NN, 0.00132732
rechts, ADV, 1, ADV, 0.00132732
bestrafen, VERB, 1, VVINF, 0.00132732
bleiben, VERB, 7, VVINF, 0.00929121
getreide, NOUN, 1, NN, 0.00132732
verschoben, VERB, 2, VVPP, 0.00265463
veranstaltungen, NOUN, 18, NN, 0.02389169
länger, ADV, 6, ADJD, 0.00796390
etwas, DET, 17, PIAT, 0.02256437
geregnet, VERB, 6, VVPP, 0.00796390
angriffen, NOUN, 5, NN, 0.00663658
präsidentin, NOUN, 4, NN, 0.00530926
festgenommen, VERB, 63, VVPP, 0.08362092
25.01.2019., PROPN, 1, NE, 0.00132732
musikfestival, NOUN, 19, NN, 0.02521901
anschließen, VERB, 1, VVINF, 0.00132732
freizeit, NOUN, 2, NN, 0.00265463
airbus, PROPN, 6, NE, 0.00796390
gehört, VERB, 1, VVPP, 0.00132732
elbe, PROPN, 35, NE, 0.04645607
11.12.2019., NOUN, 1, ADJA, 0.00132732
besuche, NOUN, 2, NN, 0.00265463
25.11.2019., NOUN, 1, NN, 0.00132732
schranke, NOUN, 5, NN, 0.00663658
mädchen, NOUN, 29, NN, 0.03849217
ehrenbürgerin, NOUN, 1, NN, 0.00132732
birgit, PROPN, 3, NE, 0.00398195
flüchtlinge, NOUN, 1, NN, 0.00132732
künstliche, ADJ, 1, ADJA, 0.00132732
pasewalk, PROPN, 2, NE, 0.00265463
holland, PROPN, 7, NE, 0.00929121
dichter, ADJ, 1, ADJA, 0.00132732
giftige, ADJ, 3, ADJA, 0.00398195
segel, NOUN, 2, NN, 0.00265463
sommer, NOUN, 22, NN, 0.02920096
aufsichtsrat, NOUN, 2, NN, 0.00265463
militärschiff, NOUN, 1, NN, 0.00132732
ladung, NOUN, 1, NN, 0.00132732
krankheitserreger, NOUN, 1, NN, 0.00132732
innenstadt, NOUN, 19, NN, 0.02521901
lag, VERB, 1, VVFIN, 0.00132732
bürohaus, NOUN, 2, NN, 0.00265463
dom, NOUN, 14, NN, 0.01858243
geldautomaten, NOUN, 14, NN, 0.01858243
wiederbelebt, VERB, 1, VVPP, 0.00132732
fahrt, NOUN, 6, NN, 0.00796390
fässer, NOUN, 2, NN, 0.00265463
absperren, VERB, 1, VVINF, 0.00132732
ihrem, DET, 9, PPOSAT, 0.01194585
mögen, VERB, 1, VMFIN, 0.00132732
vorgeschlagen, VERB, 1, VVPP, 0.00132732
rücken, NOUN, 1, NN, 0.00132732
gefunden, VERB, 113, VVPP, 0.14998673
steuern, VERB, 4, VVINF, 0.00530926
angeschossen, VERB, 3, VVPP, 0.00398195
marianne, PROPN, 1, NE, 0.00132732
40, NUM, 5, CARD, 0.00663658
nachbar, NOUN, 3, NN, 0.00398195
überfährt, VERB, 1, VVFIN, 0.00132732
langsam, ADV, 3, ADJD, 0.00398195
armee, NOUN, 6, NN, 0.00796390
mongols, NOUN, 2, NN, 0.00265463
ehrenamtlichen, NOUN, 2, NN, 0.00265463
trifft, VERB, 4, VVFIN, 0.00530926
feier, NOUN, 23, NN, 0.03052827
regen, NOUN, 7, NN, 0.00929121
schießerei, NOUN, 5, NN, 0.00663658
44.000, NUM, 1, CARD, 0.00132732
gefangen, ADV, 1, PTKVZ, 0.00132732
lange, ADJ, 18, ADJA, 0.02389169
21.01.2019., NOUN, 1, ADJA, 0.00132732
andreas, PROPN, 5, NE, 0.00663658
runtergefallen, VERB, 1, VVPP, 0.00132732
vorträge, NOUN, 2, NN, 0.00265463
stoppschild, NOUN, 4, NN, 0.00530926
windsurfen, VERB, 1, VVFIN, 0.00132732
wähle, VERB, 1, VVFIN, 0.00132732
a, PROPN, 1, XY, 0.00132732
besuchen, VERB, 3, VVINF, 0.00398195
hohenfelde, PROPN, 2, NE, 0.00265463
einbrecherbande, NOUN, 1, NN, 0.00132732
frei, ADV, 12, ADJD, 0.01592779
zieht, VERB, 1, VVFIN, 0.00132732
kriminell, ADV, 1, ADJD, 0.00132732
umzug, NOUN, 1, NN, 0.00132732
übrig, ADP, 1, PTKVZ, 0.00132732
wände, NOUN, 1, NN, 0.00132732
freiburg, PROPN, 2, NE, 0.00265463
grün-gold-club, NOUN, 2, NN, 0.00265463
44, NUM, 2, CARD, 0.00265463
buchholz, PROPN, 1, NE, 0.00132732
notbetreuung, NOUN, 1, NN, 0.00132732
arbeiten, NOUN, 33, NN, 0.04380143
bestohlen, VERB, 1, VVPP, 0.00132732
trecker, NOUN, 4, NN, 0.00530926
schwänen, NOUN, 1, NN, 0.00132732
haselböck, PROPN, 5, NE, 0.00663658
13.03.2019., NOUN, 1, NN, 0.00132732
verbrecher, NOUN, 1, NN, 0.00132732
toter, ADJ, 3, ADJA, 0.00398195
zugstrecken, NOUN, 2, NN, 0.00265463
kinder, NOUN, 29, NN, 0.03849217
erstickt, VERB, 1, VVFIN, 0.00132732
fängt, VERB, 2, VVFIN, 0.00265463
ungesund, ADV, 1, ADJD, 0.00132732
hitzerekord, NOUN, 2, NN, 0.00265463
fisch, NOUN, 1, NN, 0.00132732
1972, NUM, 1, CARD, 0.00132732
freundlich, ADV, 1, ADJD, 0.00132732
sg, PROPN, 8, ADJA, 0.01061853
container, NOUN, 1, NE, 0.00132732
gerichte, NOUN, 1, NN, 0.00132732
sg, NOUN, 3, ADJA, 0.00398195
betrunken, ADV, 2, ADJD, 0.00265463
anhalten, VERB, 3, VVINF, 0.00398195
bauernhof, NOUN, 11, NN, 0.01460048
mitgespielt, VERB, 1, VVPP, 0.00132732
geplatzt, VERB, 1, VVPP, 0.00132732
sperrwerk, NOUN, 8, NN, 0.01061853
marine-übung, NOUN, 1, NN, 0.00132732
helfen, VERB, 5, VVFIN, 0.00663658
schleuser, NOUN, 9, NN, 0.01194585
autos, NOUN, 121, NN, 0.16060526
stefan, PROPN, 8, NE, 0.01061853
zur, ADP, 32, APPRART, 0.04247412
heiraten, VERB, 1, VVINF, 0.00132732
jeder, PRON, 1, PIS, 0.00132732
verstehe, VERB, 1, VVFIN, 0.00132732
gewinnt, VERB, 9, VVFIN, 0.01194585
volleyballverein, NOUN, 1, NN, 0.00132732
ministerpräsidentin, NOUN, 3, NN, 0.00398195
werder, PROPN, 13, NE, 0.01725511
19.02.2019., NOUN, 1, ADJA, 0.00132732
wasserleitung, NOUN, 5, NN, 0.00663658
bank, NOUN, 14, NN, 0.01858243
nordwestmecklenburg, PROPN, 2, NE, 0.00265463
kran, NOUN, 4, NN, 0.00530926
verhandelt, VERB, 1, VVPP, 0.00132732
meisten, PRON, 6, PIS, 0.00796390
scheunen, NOUN, 1, NN, 0.00132732
a39., NOUN, 1, NN, 0.00132732
ausbau, NOUN, 1, NN, 0.00132732
einmal, ADV, 5, ADV, 0.00663658
uetersen, PROPN, 2, NE, 0.00265463
gefahren, VERB, 174, VVPP, 0.23095301
bergwerkslore, NOUN, 5, NN, 0.00663658
verstoßen, VERB, 4, VVPP, 0.00530926
fischen, NOUN, 1, NN, 0.00132732
ursula, PROPN, 7, NE, 0.00929121
montags, ADV, 1, ADV, 0.00132732
julia, PROPN, 3, NE, 0.00398195
diepholz, PROPN, 4, NE, 0.00530926
marmor, PROPN, 4, NE, 0.00530926
fässern, NOUN, 2, NN, 0.00265463
leck, PROPN, 1, NN, 0.00132732
zug, NOUN, 72, NN, 0.09556676
namen, NOUN, 7, NN, 0.00929121
duda, PROPN, 2, NE, 0.00265463
fordern, VERB, 1, VVFIN, 0.00132732
holt, VERB, 1, VVFIN, 0.00132732
schmidt, PROPN, 13, NE, 0.01725511
aktion, NOUN, 10, NN, 0.01327316
sigmar, PROPN, 17, NE, 0.02256437
mehr, PRON, 5, PIS, 0.00663658
duncan, PROPN, 1, NE, 0.00132732
beringmeer, NOUN, 1, NE, 0.00132732
a215., PROPN, 1, NE, 0.00132732
vfl, PROPN, 29, NE, 0.03849217
.wangerooge, PROPN, 1, NE, 0.00132732
skelette, NOUN, 7, NN, 0.00929121
bei, ADP, 869, APPR, 1.15343775
rechte, NOUN, 2, NN, 0.00265463
vermissen, VERB, 1, VVFIN, 0.00132732
leihen, VERB, 1, VVFIN, 0.00132732
gewinnen, VERB, 2, VVINF, 0.00265463
strand, NOUN, 18, NN, 0.02389169
welcher, PRON, 1, PWS, 0.00132732
wartet, VERB, 1, VVFIN, 0.00132732
gärten, NOUN, 2, NN, 0.00265463
mensch, NOUN, 205, NN, 0.27209981
diesem, DET, 195, PDAT, 0.25882665
lagerfeld, PROPN, 9, NE, 0.01194585
vorsichtig, ADV, 6, ADJD, 0.00796390
haben, VERB, 97, VAFIN, 0.12874967
risse, NOUN, 2, NN, 0.00265463
angehalten, VERB, 8, VVPP, 0.01061853
sesamstraße, PROPN, 3, NE, 0.00398195
anderer, ADJ, 14, ADJA, 0.01858243
15.000, NUM, 2, CARD, 0.00265463
bauermann, PROPN, 7, NE, 0.00929121
open, PROPN, 1, NE, 0.00132732
jensen, PROPN, 2, NE, 0.00265463
rostrup, PROPN, 2, NE, 0.00265463
öffentlichen, ADJ, 2, ADJA, 0.00265463
23., ADJ, 3, ADJA, 0.00398195
gebrochen, VERB, 2, VVPP, 0.00265463
18.11.2019., NOUN, 1, NN, 0.00132732
lauter, ADJ, 1, ADJA, 0.00132732
platz, NOUN, 17, NN, 0.02256437
auslosung, NOUN, 7, NN, 0.00929121
roald, PROPN, 1, NE, 0.00132732
anna, PROPN, 5, NE, 0.00663658
günther, PROPN, 3, NE, 0.00398195
randale, NOUN, 1, NN, 0.00132732
aber, CCONJ, 237, KON, 0.31457393
19.12.2019., NOUN, 1, NN, 0.00132732
fdp, PROPN, 8, NE, 0.01061853
hamweddel, NOUN, 1, NN, 0.00132732
danach, ADV, 8, PROAV, 0.01061853
millionen, NOUN, 19, NN, 0.02521901
beachvolleyball, PROPN, 3, NE, 0.00398195
02.05.2019., NOUN, 1, NN, 0.00132732
maschsee, PROPN, 2, NE, 0.00265463
daniel, PROPN, 3, NE, 0.00398195
ging, VERB, 2, VVFIN, 0.00265463
26.09.2019., NOUN, 1, ADJA, 0.00132732
sellering, PROPN, 7, NE, 0.00929121
bricht, VERB, 1, VVFIN, 0.00132732
tot, ADV, 14, ADJD, 0.01858243
tour-bussen, NOUN, 2, NN, 0.00265463
a7, X, 1, FM, 0.00132732
turnier, NOUN, 25, NN, 0.03318290
lebenslange, ADJ, 1, ADJA, 0.00132732
bauen, NOUN, 2, NN, 0.00265463
14.01.2020., PROPN, 1, ADJA, 0.00132732
bringt, VERB, 1, VVFIN, 0.00132732
landwirtschaftsausstellung, NOUN, 1, NN, 0.00132732
07.04.2020., ADJ, 1, ADJA, 0.00132732
verschieben, VERB, 1, VVINF, 0.00132732
bunte, ADJ, 4, ADJA, 0.00530926
silvester, NOUN, 4, NN, 0.00530926
untersuchungshaft, NOUN, 11, NN, 0.01460048
sagen, VERB, 5, VVINF, 0.00663658
unbekannten, NOUN, 7, NN, 0.00929121
14.000, NUM, 1, CARD, 0.00132732
markierungen, NOUN, 1, NN, 0.00132732
03.12.2019., NOUN, 1, ADJA, 0.00132732
gebremst, VERB, 5, VVPP, 0.00663658
anlegen, VERB, 2, VVINF, 0.00265463
film, NOUN, 10, NN, 0.01327316
gabriel, PROPN, 17, NE, 0.02256437
einsätze, NOUN, 4, NN, 0.00530926
ärzte, NOUN, 10, NN, 0.01327316
pullover, NOUN, 1, NN, 0.00132732
überladen, VERB, 1, VVPP, 0.00132732
standort, NOUN, 6, NN, 0.00796390
alles, PRON, 1, PIS, 0.00132732
gut, ADV, 36, ADJD, 0.04778338
geschickt, VERB, 3, VVPP, 0.00398195
gekostet, VERB, 3, VVPP, 0.00398195
stromkasten, NOUN, 5, NN, 0.00663658
füttern, NOUN, 1, NN, 0.00132732
imke, PROPN, 6, NE, 0.00796390
terrorgruppe, NOUN, 2, NN, 0.00265463
18.12.2018., NOUN, 1, NN, 0.00132732
83, NUM, 1, CARD, 0.00132732
31., ADV, 1, ADJA, 0.00132732
74, NUM, 1, CARD, 0.00132732
leibniz-ring, NOUN, 3, NN, 0.00398195
12.12.2018., NOUN, 1, ADJA, 0.00132732
gewürgt, VERB, 2, VVPP, 0.00265463
autohändlern, NOUN, 1, NN, 0.00132732
02.01.2019., ADJ, 1, ADJA, 0.00132732
13.05.2019., NOUN, 1, NN, 0.00132732
lagerhalle, NOUN, 14, NN, 0.01858243
04.03.2020., ADJ, 1, ADJA, 0.00132732
vereine, NOUN, 7, NN, 0.00929121
wangerooge, PROPN, 3, NE, 0.00398195
nächste, ADJ, 2, ADJA, 0.00265463
elefantenbaby, NOUN, 8, NN, 0.01061853
971, NUM, 1, CARD, 0.00132732
feuerwehreinsatz, NOUN, 7, NN, 0.00929121
stehengeblieben, VERB, 1, VVINF, 0.00132732
kämpfer, PROPN, 1, NN, 0.00132732
kellinghusen, PROPN, 4, NE, 0.00530926
drentwede, NOUN, 2, NN, 0.00265463
eidersperrwerk, NOUN, 3, NN, 0.00398195
wilster, PROPN, 2, NE, 0.00265463
chefin, NOUN, 16, NN, 0.02123706
vergewaltigt, VERB, 2, VVPP, 0.00265463
georgsmarienhütte, PROPN, 1, NE, 0.00132732
229, NUM, 1, CARD, 0.00132732
hände, NOUN, 1, NN, 0.00132732
90, NUM, 4, CARD, 0.00530926
schlaudraff, PROPN, 2, NE, 0.00265463
eggenschwiler, PROPN, 3, NE, 0.00398195
dfb, PROPN, 9, NE, 0.01194585
dünen, NOUN, 5, NN, 0.00663658
ständen, NOUN, 1, NN, 0.00132732
fahrzeugkolonnen, NOUN, 2, NN, 0.00265463
werden, AUX, 16, VAINF, 0.02123706
windkraftanlagen, NOUN, 7, NN, 0.00929121
diebstählen, NOUN, 1, NN, 0.00132732
lebensgefahr, NOUN, 1, NN, 0.00132732
feuerwehrleute, NOUN, 21, NN, 0.02787364
streit, NOUN, 64, NN, 0.08494823
unbekannte, NOUN, 6, NN, 0.00796390
aldi, PROPN, 5, NE, 0.00663658
mitarbeiterin, NOUN, 1, NN, 0.00132732
messerangriff, NOUN, 8, NN, 0.01061853
bahnsteige, NOUN, 1, NN, 0.00132732
sexuelle, ADJ, 1, ADJA, 0.00132732
wolf, NOUN, 7, NN, 0.00929121
bentheim, PROPN, 5, NE, 0.00663658
07.02.2019., ADJ, 1, ADJA, 0.00132732
landesbischöfin, NOUN, 2, NN, 0.00265463
u-bahn-linie, NOUN, 1, NN, 0.00132732
tennisspielerinnen, NOUN, 1, NN, 0.00132732
musikclubs, NOUN, 1, NN, 0.00132732
verloren, VERB, 20, VVPP, 0.02654632
kohltagen, NOUN, 1, NN, 0.00132732
landwirtschaftsministerin, NOUN, 4, NN, 0.00530926
wählen, VERB, 2, VVFIN, 0.00265463
215., NUM, 1, CARD, 0.00132732
segeberg, PROPN, 6, NE, 0.00796390
essen, VERB, 5, VVINF, 0.00663658
schulbusse, NOUN, 1, NN, 0.00132732
hohe, ADJ, 3, ADJA, 0.00398195
marienthal, PROPN, 2, NE, 0.00265463
meppen, PROPN, 1, NE, 0.00132732
14.06.2019., NOUN, 1, NN, 0.00132732
flucht, NOUN, 4, NN, 0.00530926
flensburg-handewitt, NOUN, 14, NN, 0.01858243
kein, DET, 126, PIAT, 0.16724184
tänzer, NOUN, 9, NN, 0.01194585
21.10.2019., ADJ, 1, ADJA, 0.00132732
13.02.2019., NOUN, 1, NN, 0.00132732
mühlenrade, PROPN, 3, NE, 0.00398195
gewitter, NOUN, 3, NN, 0.00398195
richtung, NOUN, 8, NN, 0.01061853
vermisstem, ADJ, 1, ADJA, 0.00132732
ziel, NOUN, 1, NN, 0.00132732
2., ADJ, 23, ADJA, 0.03052827
anti-terror-übung, NOUN, 3, NN, 0.00398195
welcher, DET, 2, PWAT, 0.00265463
kleidung, NOUN, 3, NN, 0.00398195
wohngebiet, NOUN, 3, NN, 0.00398195
nordbank, NOUN, 2, NE, 0.00265463
gelebt, VERB, 7, VVPP, 0.00929121
gallimarkt, NOUN, 5, NN, 0.00663658
nackt, ADV, 1, ADJD, 0.00132732
schwarzarbeit, NOUN, 2, NN, 0.00265463
kilogramm, NOUN, 2, NN, 0.00265463
hybrid-technik, NOUN, 1, NN, 0.00132732
hamburger, ADJ, 39, ADJA, 0.05176533
unfallstelle, NOUN, 4, NN, 0.00530926
vergessen, VERB, 2, VVPP, 0.00265463
brandstiftung, NOUN, 1, NN, 0.00132732
operationen, NOUN, 1, NN, 0.00132732
streichen, VERB, 1, VVINF, 0.00132732
31:30, NOUN, 1, NN, 0.00132732
süssau, PROPN, 2, NE, 0.00265463
staus, NOUN, 25, NN, 0.03318290
114, NUM, 1, CARD, 0.00132732
erneuert, VERB, 2, VVPP, 0.00265463
geschützt, VERB, 2, VVPP, 0.00265463
üben, VERB, 6, VVFIN, 0.00796390
holger, PROPN, 2, NE, 0.00265463
computern, NOUN, 3, NN, 0.00398195
dumm, ADV, 1, ADJD, 0.00132732
vergeben, VERB, 2, VVPP, 0.00265463
müllcontainer, NOUN, 1, NE, 0.00132732
tierpark, NOUN, 11, NN, 0.01460048
ausbrechen, VERB, 1, VVINF, 0.00132732
übertragen, VERB, 1, VVFIN, 0.00132732
gegen, ADP, 139, APPR, 0.18449695
nichts, DET, 10, PIAT, 0.01327316
mobile, ADJ, 1, ADJA, 0.00132732
becker, PROPN, 2, NE, 0.00265463
sternschanze, NOUN, 1, NN, 0.00132732
gelegen, VERB, 2, VVPP, 0.00265463
platten, NOUN, 1, NN, 0.00132732
fahrradfahrerin, NOUN, 4, NN, 0.00530926
kirche, NOUN, 15, NN, 0.01990974
geräusche, NOUN, 2, NN, 0.00265463
pistolen, NOUN, 1, NN, 0.00132732
überleben, VERB, 1, VVINF, 0.00132732
22.05.2019., ADJ, 1, ADJA, 0.00132732
lokführer, NOUN, 2, NN, 0.00265463
