Gesamtzahl aller Wörter: 143901

Wort                     | POS  | Count | TAG   | Lexikalische Vielfalt
rotherbaum               | PROPN| 4     | NE    | 0.0027796888138372907
fichte                   | NOUN | 6     | NN    | 0.0041695332207559365
abteilung                | NOUN | 1     | NN    | 0.0006949222034593227
ausgebuddelt             | VERB | 1     | VVPP  | 0.0006949222034593227
aufzug                   | NOUN | 1     | NN    | 0.0006949222034593227
verändert                | VERB | 1     | VVPP  | 0.0006949222034593227
sonntagen                | NOUN | 1     | NN    | 0.0006949222034593227
normale                  | ADJ  | 1     | ADJA  | 0.0006949222034593227
fördern                  | VERB | 1     | VVINF | 0.0006949222034593227
19.11.2018.              | ADJ  | 1     | ADJA  | 0.0006949222034593227
nachtflugverbot          | NOUN | 7     | NN    | 0.0048644554242152594
fußball-verein           | NOUN | 1     | ADJD  | 0.0006949222034593227
möbelhäusern             | NOUN | 1     | NN    | 0.0006949222034593227
reisen                   | VERB | 2     | VVFIN | 0.0013898444069186454
polizeieinsätzen         | NOUN | 2     | NN    | 0.0013898444069186454
kampfhunde               | NOUN | 3     | NN    | 0.0020847666103779683
deutschland-achter       | NOUN | 2     | NN    | 0.0013898444069186454
steuerzahlerbund         | NOUN | 10    | NN    | 0.006949222034593227
herunterfliegen          | VERB | 1     | VVINF | 0.0006949222034593227
brechen                  | VERB | 1     | VVFIN | 0.0006949222034593227
möglich                  | ADV  | 2     | ADJD  | 0.0013898444069186454
ziegen                   | NOUN | 1     | NN    | 0.0006949222034593227
rutscht                  | VERB | 3     | VVFIN | 0.0020847666103779683
echt                     | ADV  | 2     | ADJD  | 0.0013898444069186454
muffels                  | PROPN| 15    | NE    | 0.010423833051889842
elefanten                | NOUN | 9     | NN    | 0.006254299831133904
26.11.2018.              | ADJ  | 1     | ADJA  | 0.0006949222034593227
umweltfreundlich         | ADV  | 1     | ADJD  | 0.0006949222034593227
kontinent                | NOUN | 1     | NN    | 0.0006949222034593227
dufte                    | VERB | 1     | VVFIN | 0.0006949222034593227
gorch                    | PROPN| 1     | NE    | 0.0006949222034593227
überrollt                | VERB | 1     | VVPP  | 0.0006949222034593227
boy                      | PROPN| 1     | NE    | 0.0006949222034593227
blut                     | NOUN | 4     | NN    | 0.0027796888138372907
hoffen                   | VERB | 14    | VVFIN | 0.009728910848430519
markt                    | NOUN | 5     | NN    | 0.0034746110172966136
1993                     | NUM  | 1     | CARD  | 0.0006949222034593227
komplize                 | NOUN | 2     | NN    | 0.0013898444069186454
als                      | ADP  | 72    | KOKOM | 0.050034398649071235
prostituierte            | NOUN | 5     | NN    | 0.0034746110172966136
neustadt-glewe           | NOUN | 1     | NN    | 0.0006949222034593227
dömitz                   | PROPN| 2     | NE    | 0.0013898444069186454
schlagermove             | PROPN| 1     | NE    | 0.0006949222034593227
töten                    | VERB | 18    | VVINF | 0.012508599662267809
höchste                  | ADJ  | 2     | ADJA  | 0.0013898444069186454
tote                     | ADJ  | 43    | ADJA  | 0.029881654748750878
heribert                 | PROPN| 5     | NE    | 0.0034746110172966136
erdbeben                 | NOUN | 19    | NN    | 0.013203521865727132
unternommen              | VERB | 1     | VVPP  | 0.0006949222034593227
flüchtet                 | VERB | 1     | VVFIN | 0.0006949222034593227
grundstück               | NOUN | 4     | NN    | 0.0027796888138372907
elektroindustrie         | NOUN | 8     | NN    | 0.0055593776276745815
breit                    | ADV  | 4     | ADJD  | 0.0027796888138372907
75.000                   | NUM  | 3     | CARD  | 0.0020847666103779683
kaufen                   | VERB | 2     | VVFIN | 0.0013898444069186454
zirkus                   | NOUN | 23    | NN    | 0.015983210679564423
elbbrücken               | NOUN | 12    | NN    | 0.008339066441511873
anschauen                | VERB | 3     | VVINF | 0.0020847666103779683
euro                     | NOUN | 81    | NN    | 0.05628869848020514
ställe                   | NOUN | 1     | NN    | 0.0006949222034593227
fahrzeuge                | NOUN | 12    | NN    | 0.008339066441511873
entsteht                 | VERB | 14    | VVFIN | 0.009728910848430519
marineschiffen           | NOUN | 1     | NN    | 0.0006949222034593227
gebremst                 | VERB | 13    | VVPP  | 0.009033988644971196
76.                      | NUM  | 1     | NN    | 0.0006949222034593227
wohnungen                | NOUN | 70    | NN    | 0.04864455424215259
fahren                   | VERB | 128   | VVFIN | 0.0889500420427933
barrieren                | NOUN | 2     | NN    | 0.0013898444069186454
untersucht               | VERB | 18    | VVPP  | 0.012508599662267809
abstimmungen             | NOUN | 2     | NN    | 0.0013898444069186454
ndr                      | PROPN| 90    | NE    | 0.06254299831133904
gespürt                  | VERB | 1     | VVPP  | 0.0006949222034593227
bundesregierung          | NOUN | 9     | NN    | 0.006254299831133904
hinterlassen             | VERB | 1     | VVINF | 0.0006949222034593227
angreifen                | VERB | 3     | VVINF | 0.0020847666103779683
bauernhof                | NOUN | 2     | NN    | 0.0013898444069186454
zugstrecke               | NOUN | 26    | NN    | 0.018067977289942392
kanal                    | NOUN | 4     | NN    | 0.0027796888138372907
sportplatz               | NOUN | 2     | NN    | 0.0013898444069186454
lehrte                   | NOUN | 1     | NE    | 0.0006949222034593227
serpil                   | PROPN| 2     | NE    | 0.0013898444069186454
filmen                   | NOUN | 2     | NN    | 0.0013898444069186454
ndr                      | NOUN | 2     | NE    | 0.0013898444069186454
gesteckt                 | VERB | 1     | VVPP  | 0.0006949222034593227
sarah                    | PROPN| 4     | NE    | 0.0027796888138372907
john                     | PROPN| 2     | NE    | 0.0013898444069186454
verschieben              | VERB | 1     | VVINF | 0.0006949222034593227
diesen                   | DET  | 463   | PDAT  | 0.3217489802016664
viel                     | PRON | 40    | PIS   | 0.02779688813837291
gaspedal                 | NOUN | 1     | NN    | 0.0006949222034593227
pässe                    | NOUN | 3     | NN    | 0.0020847666103779683
fredenhagen              | NOUN | 1     | NE    | 0.0006949222034593227
göttlich                 | ADV  | 1     | ADJD  | 0.0006949222034593227
wilhelmshaven            | PROPN| 4     | NE    | 0.0027796888138372907
wasser                   | NOUN | 128   | NN    | 0.0889500420427933
autofahrer               | NOUN | 169   | NN    | 0.11744185238462554
hausbesitzer             | NOUN | 3     | NN    | 0.0020847666103779683
entscheidungen           | NOUN | 6     | NN    | 0.0041695332207559365
unterschrieben           | VERB | 2     | VVPP  | 0.0013898444069186454
aufführungen             | NOUN | 13    | NN    | 0.009033988644971196
fahrrad                  | NOUN | 4     | NN    | 0.0027796888138372907
gebe                     | VERB | 6     | VVFIN | 0.0041695332207559365
legen                    | VERB | 1     | VVINF | 0.0006949222034593227
regierungserklärung      | NOUN | 8     | NN    | 0.0055593776276745815
handys                   | NOUN | 3     | NN    | 0.0020847666103779683
wewelsfleth              | PROPN| 3     | NE    | 0.0020847666103779683
personalausweis          | NOUN | 2     | NN    | 0.0013898444069186454
nordrhein-westfalen      | PROPN| 22    | NE    | 0.0152882884761051
baggerschiff             | NOUN | 6     | NN    | 0.0041695332207559365
umgebaut                 | VERB | 7     | VVPP  | 0.0048644554242152594
lücke                    | NOUN | 2     | NN    | 0.0013898444069186454
bereiche                 | NOUN | 6     | NN    | 0.0041695332207559365
labbadia                 | PROPN| 19    | NE    | 0.013203521865727132
übergeben                | VERB | 1     | VVPP  | 0.0006949222034593227
ungefähr                 | ADV  | 9     | ADJD  | 0.006254299831133904
lehrer                   | NOUN | 5     | NN    | 0.0034746110172966136
chemnitz                 | PROPN| 7     | NE    | 0.0048644554242152594
ikea                     | PROPN| 3     | NE    | 0.0020847666103779683
verhindern               | VERB | 7     | VVINF | 0.0048644554242152594
26.                      | ADJ  | 3     | ADJA  | 0.0020847666103779683
steuerverschwendung      | NOUN | 1     | NN    | 0.0006949222034593227
versorgen                | VERB | 2     | VVFIN | 0.0013898444069186454
esc                      | NOUN | 3     | NN    | 0.0020847666103779683
autobahnen               | NOUN | 10    | NN    | 0.006949222034593227
skilanglauf              | NOUN | 1     | NN    | 0.0006949222034593227
zverev                   | NOUN | 1     | NN    | 0.0006949222034593227
04.10.2018.              | NOUN | 1     | NN    | 0.0006949222034593227
tiefflug                 | NOUN | 2     | NN    | 0.0013898444069186454
gegründet                | VERB | 2     | VVPP  | 0.0013898444069186454
dampf                    | NOUN | 1     | NN    | 0.0006949222034593227
fußballspieler           | NOUN | 24    | NN    | 0.016678132883023746
schwimmt                 | VERB | 3     | VVFIN | 0.0020847666103779683
mittwochmittag           | NOUN | 1     | NN    | 0.0006949222034593227
mutter                   | NOUN | 47    | NN    | 0.032661343562588166
abgewiesen               | VERB | 2     | VVPP  | 0.0013898444069186454
26.10.2018.              | ADJ  | 1     | ADJA  | 0.0006949222034593227
busfahrern               | NOUN | 2     | NN    | 0.0013898444069186454
besuchen                 | VERB | 11    | VVFIN | 0.00764414423805255
beton                    | NOUN | 15    | NN    | 0.010423833051889842
kategorie                | NOUN | 4     | NN    | 0.0027796888138372907
haben                    | AUX  | 1354  | VAFIN | 0.940924663483923
letzten                  | ADJ  | 18    | ADJA  | 0.012508599662267809
flughäfen                | NOUN | 25    | NN    | 0.01737305508648307
huchting                 | PROPN| 1     | FM    | 0.0006949222034593227
ring                     | NOUN | 4     | NN    | 0.0027796888138372907
bildung                  | NOUN | 4     | NN    | 0.0027796888138372907
überlebt                 | VERB | 1     | VVFIN | 0.0006949222034593227
brüste                   | NOUN | 1     | NN    | 0.0006949222034593227
dunklen                  | ADJ  | 6     | ADJA  | 0.0041695332207559365
lieber                   | ADV  | 2     | ADV   | 0.0013898444069186454
ausbildung               | NOUN | 11    | NN    | 0.00764414423805255
scheibe                  | NOUN | 2     | NN    | 0.0013898444069186454
ndr.de                   | ADJ  | 1     | ADJA  | 0.0006949222034593227
kühe                     | NOUN | 7     | NN    | 0.0048644554242152594
tiefer                   | ADV  | 11    | ADJD  | 0.00764414423805255
feuerwehrmänner          | NOUN | 1     | NN    | 0.0006949222034593227
schullandheim            | NOUN | 26    | NN    | 0.018067977289942392
sozialbehörde            | NOUN | 5     | NN    | 0.0034746110172966136
mache                    | VERB | 2     | VVFIN | 0.0013898444069186454
adac                     | PROPN| 32    | NE    | 0.022237510510698326
erzieher                 | NOUN | 9     | NN    | 0.006254299831133904
luft                     | NOUN | 60    | NN    | 0.04169533220755937
m.                       | PROPN| 8     | NE    | 0.0055593776276745815
haben                    | VERB | 245   | VAFIN | 0.17025593984753407
tierarzt                 | NOUN | 2     | NN    | 0.0013898444069186454
märchen                  | NOUN | 2     | NN    | 0.0013898444069186454
a2.                      | NOUN | 5     | NN    | 0.0034746110172966136
abschlussprüfung         | NOUN | 3     | NN    | 0.0020847666103779683
mild                     | ADV  | 5     | ADJD  | 0.0034746110172966136
oiaf                     | PROPN| 1     | NE    | 0.0006949222034593227
mitspielen               | VERB | 2     | VVFIN | 0.0013898444069186454
schlaudraff              | PROPN| 5     | NE    | 0.0034746110172966136
vernichten               | VERB | 2     | VVFIN | 0.0013898444069186454
futter                   | NOUN | 8     | NN    | 0.0055593776276745815
4.                       | ADJ  | 3     | ADJA  | 0.0020847666103779683
psychiatrie              | NOUN | 6     | NN    | 0.0041695332207559365
urin                     | NOUN | 2     | NN    | 0.0013898444069186454
rauspumpen               | NOUN | 3     | NN    | 0.0020847666103779683
kisten                   | NOUN | 8     | NN    | 0.0055593776276745815
bundesverfassungsgericht | NOUN | 1     | NN    | 0.0006949222034593227
finderlohn               | PROPN| 1     | NE    | 0.0006949222034593227
dienstagabend            | NOUN | 5     | NN    | 0.0034746110172966136
hinter                   | ADP  | 5     | APPR  | 0.0034746110172966136
badestellen              | NOUN | 1     | NN    | 0.0006949222034593227
konfetti                 | ADV  | 1     | NN    | 0.0006949222034593227
garage                   | NOUN | 2     | NN    | 0.0013898444069186454
insel                    | NOUN | 41    | NN    | 0.028491810341832232
behalten                 | VERB | 5     | VVINF | 0.0034746110172966136
flüsse                   | NOUN | 2     | NN    | 0.0013898444069186454
soziale                  | ADJ  | 2     | ADJA  | 0.0013898444069186454
neustadt-glewe           | PROPN| 1     | NN    | 0.0006949222034593227
dach                     | NOUN | 27    | NN    | 0.018762899493401715
31                       | NUM  | 3     | CARD  | 0.0020847666103779683
klosterkirche            | NOUN | 1     | NN    | 0.0006949222034593227
hamburg                  | PROPN| 722   | NE    | 0.501733830897631
sauer                    | PROPN| 2     | NE    | 0.0013898444069186454
fangen                   | VERB | 8     | VVINF | 0.0055593776276745815
wind                     | NOUN | 58    | NN    | 0.04030548780064072
ungerecht                | ADV  | 3     | ADJD  | 0.0020847666103779683
de                       | PROPN| 1     | FM    | 0.0006949222034593227
duschen                  | NOUN | 2     | NN    | 0.0013898444069186454
luxus-jacht              | PROPN| 1     | NE    | 0.0006949222034593227
selbstgemachte           | ADJ  | 1     | ADJA  | 0.0006949222034593227
a31                      | ADJ  | 1     | NN    | 0.0006949222034593227
timo                     | PROPN| 7     | NE    | 0.0048644554242152594
frühling                 | NOUN | 1     | NN    | 0.0006949222034593227
punkten                  | NOUN | 1     | NN    | 0.0006949222034593227
größer                   | ADV  | 27    | ADJD  | 0.018762899493401715
schwäne                  | NOUN | 33    | NN    | 0.02293243271415765
lässt                    | VERB | 3     | VVFIN | 0.0020847666103779683
anfang                   | NOUN | 15    | NN    | 0.010423833051889842
halle                    | PROPN| 5     | NE    | 0.0034746110172966136
kühlt                    | VERB | 1     | VVFIN | 0.0006949222034593227
tote                     | NOUN | 15    | NN    | 0.010423833051889842
willem-alexander         | PROPN| 2     | NE    | 0.0013898444069186454
verkaufen                | VERB | 16    | VVFIN | 0.011118755255349163
tausend                  | NOUN | 1     | CARD  | 0.0006949222034593227
fachleute                | NOUN | 485   | NN    | 0.3370372686777715
schießerei               | NOUN | 5     | NN    | 0.0034746110172966136
keine                    | DET  | 263   | PIAT  | 0.18276453950980187
naturschutzgebiet        | NOUN | 5     | NN    | 0.0034746110172966136
schrank                  | NOUN | 9     | NN    | 0.006254299831133904
73.000                   | NUM  | 1     | CARD  | 0.0006949222034593227
schwangerschaft          | NOUN | 1     | NN    | 0.0006949222034593227
lehrte                   | PROPN| 1     | NE    | 0.0006949222034593227
abwehr                   | NOUN | 1     | NN    | 0.0006949222034593227
fischer                  | PROPN| 8     | NE    | 0.0055593776276745815
hafencity                | NOUN | 2     | NE    | 0.0013898444069186454
urlauber                 | NOUN | 19    | NN    | 0.013203521865727132
umwege                   | NOUN | 1     | NN    | 0.0006949222034593227
schnellen                | ADJ  | 2     | ADJA  | 0.0013898444069186454
feld                     | NOUN | 9     | NN    | 0.006254299831133904
pistorius                | PROPN| 3     | NE    | 0.0020847666103779683
hagelage                 | PROPN| 1     | NE    | 0.0006949222034593227
hirsch                   | PROPN| 3     | NE    | 0.0020847666103779683
1971                     | NUM  | 1     | CARD  | 0.0006949222034593227
zweit                    | ADV  | 2     | ADJD  | 0.0013898444069186454
marc                     | PROPN| 2     | NE    | 0.0013898444069186454
gestochen                | VERB | 1     | VVPP  | 0.0006949222034593227
lüneburg                 | PROPN| 8     | NE    | 0.0055593776276745815
isolieren                | VERB | 1     | VVFIN | 0.0006949222034593227
oder                     | CCONJ| 402   | KON   | 0.27935872579064774
hirsch                   | NOUN | 1     | NE    | 0.0006949222034593227
dubai                    | PROPN| 8     | NE    | 0.0055593776276745815
schmierfett              | NOUN | 3     | NN    | 0.0020847666103779683
angemeldet               | VERB | 1     | VVPP  | 0.0006949222034593227
des                      | DET  | 6     | ART   | 0.0041695332207559365
mitglied                 | NOUN | 1     | NN    | 0.0006949222034593227
a7.                      | ADV  | 1     | PTKVZ | 0.0006949222034593227
stimmen                  | NOUN | 14    | NN    | 0.009728910848430519
16.11.2018.              | ADJ  | 1     | ADJA  | 0.0006949222034593227
gasherd                  | NOUN | 2     | NN    | 0.0013898444069186454
so                       | ADV  | 166   | ADV   | 0.11535708577424757
quitzerow                | PROPN| 2     | NE    | 0.0013898444069186454
tanklaster               | NOUN | 7     | NN    | 0.0048644554242152594
ehrlich                  | ADV  | 1     | ADJD  | 0.0006949222034593227
klimaanlage              | NOUN | 2     | NN    | 0.0013898444069186454
mehrmals                 | ADV  | 2     | ADV   | 0.0013898444069186454
bordesholm               | PROPN| 3     | NE    | 0.0020847666103779683
eröffnet                 | VERB | 1     | VVFIN | 0.0006949222034593227
reflektoren              | NOUN | 6     | NN    | 0.0041695332207559365
fliehen                  | VERB | 1     | VVINF | 0.0006949222034593227
linus                    | PROPN| 6     | NE    | 0.0041695332207559365
schäden                  | NOUN | 45    | NN    | 0.03127149915566952
verstoßen                | VERB | 2     | VVPP  | 0.0013898444069186454
gegangen                 | VERB | 16    | VVPP  | 0.011118755255349163
ziehen                   | VERB | 4     | VVFIN | 0.0027796888138372907
verkehrsgesellschaft     | NOUN | 4     | NN    | 0.0027796888138372907
erkennt                  | VERB | 1     | VVFIN | 0.0006949222034593227
2019.                    | NUM  | 1     | NN    | 0.0006949222034593227
tennisspielen            | NOUN | 2     | NN    | 0.0013898444069186454
arbeit                   | NOUN | 76    | NN    | 0.05281408746290853
bezirksamtsleiterin      | NOUN | 1     | NN    | 0.0006949222034593227
eingängen                | NOUN | 1     | NN    | 0.0006949222034593227
heavy                    | PROPN| 4     | NN    | 0.0027796888138372907
gewerbegebiet            | NOUN | 9     | NN    | 0.006254299831133904
maschen                  | NOUN | 2     | NN    | 0.0013898444069186454
eintragen                | VERB | 4     | VVINF | 0.0027796888138372907
kulturzentrum            | NOUN | 1     | NN    | 0.0006949222034593227
till                     | PROPN| 8     | NE    | 0.0055593776276745815
dynamo                   | NOUN | 2     | NN    | 0.0013898444069186454
krebs                    | PROPN| 7     | NE    | 0.0048644554242152594
arm                      | ADV  | 1     | ADJD  | 0.0006949222034593227
19.                      | ADV  | 1     | PTKVZ | 0.0006949222034593227
fähre                    | NOUN | 127   | NN    | 0.08825511983933398
ausgeschieden            | VERB | 9     | VVPP  | 0.006254299831133904
quarantäne               | NOUN | 7     | NN    | 0.0048644554242152594
anwältin                 | NOUN | 3     | NN    | 0.0020847666103779683
pfleger                  | NOUN | 14    | NN    | 0.009728910848430519
kirche                   | NOUN | 37    | NN    | 0.02571212152799494
leitplanken              | NOUN | 1     | NN    | 0.0006949222034593227
würzburger               | ADJ  | 3     | ADJA  | 0.0020847666103779683
duisburg                 | PROPN| 1     | NE    | 0.0006949222034593227
koffer                   | NOUN | 3     | NN    | 0.0020847666103779683
geflügelhöfe             | NOUN | 3     | NN    | 0.0020847666103779683
güter                    | NOUN | 8     | NN    | 0.0055593776276745815
zusammenhalten           | VERB | 2     | VVINF | 0.0013898444069186454
teppiche                 | NOUN | 1     | NN    | 0.0006949222034593227
2013.                    | NOUN | 1     | NN    | 0.0006949222034593227
nach                     | ADP  | 1     | PTKVZ | 0.0006949222034593227
etagen                   | NOUN | 2     | NN    | 0.0013898444069186454
schüssen                 | NOUN | 6     | NN    | 0.0041695332207559365
stadum                   | PROPN| 3     | NE    | 0.0020847666103779683
feuerwerke               | NOUN | 1     | NN    | 0.0006949222034593227
erholen                  | VERB | 1     | VVINF | 0.0006949222034593227
herning                  | PROPN| 2     | NE    | 0.0013898444069186454
pavillon                 | NOUN | 4     | NN    | 0.0027796888138372907
seeburger                | ADJ  | 1     | ADJA  | 0.0006949222034593227
machen                   | VERB | 142   | VVINF | 0.09867895289122383
arbeiter                 | NOUN | 145   | NN    | 0.10076371950160179
anträge                  | NOUN | 1     | NN    | 0.0006949222034593227
mukran                   | PROPN| 2     | NE    | 0.0013898444069186454
interview                | NOUN | 1     | NN    | 0.0006949222034593227
ag                       | NOUN | 9     | NN    | 0.006254299831133904
runterfahren             | VERB | 2     | VVINF | 0.0013898444069186454
doll                     | PROPN| 17    | NE    | 0.011813677458808486
beten                    | VERB | 1     | VVFIN | 0.0006949222034593227
rumänien                 | PROPN| 3     | NE    | 0.0020847666103779683
regeln                   | NOUN | 102   | NN    | 0.07088206475285092
199                      | NUM  | 1     | CARD  | 0.0006949222034593227
schwimmdocks             | NOUN | 2     | NN    | 0.0013898444069186454
erwürgt                  | VERB | 1     | VVPP  | 0.0006949222034593227
fließt                   | VERB | 30    | VVFIN | 0.020847666103779684
ii.                      | PROPN| 2     | NE    | 0.0013898444069186454
basketballspielen        | NOUN | 1     | NN    | 0.0006949222034593227
högel                    | PROPN| 2     | NE    | 0.0013898444069186454
weiterbau                | NOUN | 9     | NN    | 0.006254299831133904
verreisen                | VERB | 1     | VVINF | 0.0006949222034593227
frau                     | NOUN | 383   | NN    | 0.2661552039249206
chef                     | NOUN | 125   | NN    | 0.08686527543241535
hering                   | PROPN| 1     | NE    | 0.0006949222034593227
hörern                   | NOUN | 1     | NN    | 0.0006949222034593227
weitergefahren           | VERB | 7     | VVPP  | 0.0048644554242152594
cannabis-pflanzen        | NOUN | 12    | NN    | 0.008339066441511873
abstürzen                | VERB | 1     | VVINF | 0.0006949222034593227
verlassen                | VERB | 3     | VVPP  | 0.0020847666103779683
fünf                     | NUM  | 1     | CARD  | 0.0006949222034593227
hinweise                 | NOUN | 21    | NN    | 0.014593366272645777
mikrofonen               | NOUN | 3     | NN    | 0.0020847666103779683
sparen                   | VERB | 1     | VVINF | 0.0006949222034593227
7:9                      | NUM  | 1     | CARD  | 0.0006949222034593227
turm                     | NOUN | 33    | NN    | 0.02293243271415765
2020.                    | NUM  | 1     | NE    | 0.0006949222034593227
nordamerika              | PROPN| 3     | NE    | 0.0020847666103779683
reichen                  | ADJ  | 3     | ADJA  | 0.0020847666103779683
lachen                   | VERB | 1     | VVFIN | 0.0006949222034593227
beobachten               | VERB | 6     | VVFIN | 0.0041695332207559365
singt                    | VERB | 5     | VVFIN | 0.0034746110172966136
überfährt                | VERB | 2     | VVFIN | 0.0013898444069186454
a23                      | NOUN | 6     | NN    | 0.0041695332207559365
milliarde                | NOUN | 3     | NN    | 0.0020847666103779683
mönchengladbach          | PROPN| 3     | NE    | 0.0020847666103779683
nahbus                   | NOUN | 2     | NN    | 0.0013898444069186454
dieser                   | DET  | 563   | PDAT  | 0.3912412005475987
kassiererin              | NOUN | 2     | NN    | 0.0013898444069186454
warnt                    | VERB | 8     | VVFIN | 0.0055593776276745815
18.                      | ADJ  | 1     | ADJA  | 0.0006949222034593227
verbot                   | NOUN | 5     | NN    | 0.0034746110172966136
tasche                   | NOUN | 10    | NN    | 0.006949222034593227
a33.                     | NOUN | 1     | NN    | 0.0006949222034593227
umkippen                 | VERB | 1     | VVINF | 0.0006949222034593227
hals                     | NOUN | 2     | NN    | 0.0013898444069186454
geantwortet              | VERB | 1     | VVPP  | 0.0006949222034593227
erste                    | ADJ  | 15    | ADJA  | 0.010423833051889842
bahnschienen             | NOUN | 7     | NN    | 0.0048644554242152594
nordbank                 | PROPN| 16    | NE    | 0.011118755255349163
eppendorfer              | ADJ  | 6     | ADJA  | 0.0041695332207559365
heinzmann                | PROPN| 1     | NE    | 0.0006949222034593227
löschen                  | VERB | 27    | VVINF | 0.018762899493401715
ministern                | NOUN | 2     | NN    | 0.0013898444069186454
führung                  | NOUN | 1     | NN    | 0.0006949222034593227
silvesterraketen         | NOUN | 7     | NN    | 0.0048644554242152594
schlager                 | NOUN | 3     | NN    | 0.0020847666103779683
haren                    | PROPN| 1     | NE    | 0.0006949222034593227
schleusentor             | NOUN | 1     | NN    | 0.0006949222034593227
motorrad                 | NOUN | 1     | NN    | 0.0006949222034593227
1886                     | NUM  | 1     | CARD  | 0.0006949222034593227
abgerissen               | VERB | 5     | VVPP  | 0.0034746110172966136
hamburg-marathon         | PROPN| 1     | NE    | 0.0006949222034593227
brief                    | NOUN | 2     | NN    | 0.0013898444069186454
orange                   | PROPN| 1     | NE    | 0.0006949222034593227
nachbarn                 | NOUN | 12    | NN    | 0.008339066441511873
ohne                     | ADP  | 31    | APPR  | 0.021542588307239003
gelassen                 | VERB | 1     | VVPP  | 0.0006949222034593227
toitenwinkel             | PROPN| 1     | NE    | 0.0006949222034593227
unwetter                 | NOUN | 58    | NN    | 0.04030548780064072
genau                    | ADV  | 1     | ADV   | 0.0006949222034593227
hafencity                | PROPN| 5     | NE    | 0.0034746110172966136
greta                    | PROPN| 6     | NE    | 0.0041695332207559365
de                       | X    | 1     | FM    | 0.0006949222034593227
tennisspielerin          | NOUN | 12    | NN    | 0.008339066441511873
brot                     | NOUN | 4     | NN    | 0.0027796888138372907
festival                 | NOUN | 7     | NN    | 0.0048644554242152594
autokennzeichen          | NOUN | 2     | NN    | 0.0013898444069186454
regelmäßig               | ADV  | 3     | ADJD  | 0.0020847666103779683
36.500                   | NUM  | 1     | CARD  | 0.0006949222034593227
üben                     | VERB | 8     | VVFIN | 0.0055593776276745815
kreisvertretung          | NOUN | 1     | NN    | 0.0006949222034593227
schultag                 | NOUN | 1     | NN    | 0.0006949222034593227
eintrittskarte           | NOUN | 18    | NN    | 0.012508599662267809
bekanntes                | ADJ  | 1     | ADJA  | 0.0006949222034593227
etwas                    | DET  | 47    | PIAT  | 0.032661343562588166
schlagern                | NOUN | 2     | NN    | 0.0013898444069186454
operiert                 | VERB | 1     | VVFIN | 0.0006949222034593227
nord∙deutschland         | PROPN| 1     | NE    | 0.0006949222034593227
cuxhaven                 | PROPN| 14    | NE    | 0.009728910848430519
viertel                  | NOUN | 1     | NN    | 0.0006949222034593227
marathon                 | NOUN | 5     | NN    | 0.0034746110172966136
zurückzahlen             | VERB | 1     | VVFIN | 0.0006949222034593227
linienbus                | NOUN | 1     | NN    | 0.0006949222034593227
bauernverband            | NOUN | 2     | NN    | 0.0013898444069186454
330                      | NUM  | 2     | CARD  | 0.0013898444069186454
wände                    | NOUN | 8     | NN    | 0.0055593776276745815
hoogma                   | PROPN| 6     | NE    | 0.0041695332207559365
gerissen                 | VERB | 2     | VVPP  | 0.0013898444069186454
wilke                    | PROPN| 14    | NE    | 0.009728910848430519
a33                      | NOUN | 4     | NN    | 0.0027796888138372907
mittelmeer               | PROPN| 3     | NE    | 0.0020847666103779683
nah                      | ADV  | 2     | ADJD  | 0.0013898444069186454
konert                   | PROPN| 12    | NE    | 0.008339066441511873
wirklich                 | ADV  | 8     | ADJD  | 0.0055593776276745815
wählern                  | NOUN | 5     | NN    | 0.0034746110172966136
befreien                 | VERB | 1     | VVFIN | 0.0006949222034593227
sumpfig                  | ADV  | 1     | ADJD  | 0.0006949222034593227
hineingehen              | VERB | 1     | VVINF | 0.0006949222034593227
hanseschau               | NOUN | 10    | NN    | 0.006949222034593227
florian                  | PROPN| 10    | NE    | 0.006949222034593227
geboren                  | VERB | 7     | VVPP  | 0.0048644554242152594
wasserschaden            | NOUN | 1     | NN    | 0.0006949222034593227
fernzüge                 | NOUN | 4     | NN    | 0.0027796888138372907
anschläge                | NOUN | 12    | NN    | 0.008339066441511873
weihnachtsmusik          | NOUN | 1     | NN    | 0.0006949222034593227
tieren                   | NOUN | 11    | NN    | 0.00764414423805255
bekannten                | NOUN | 3     | NN    | 0.0020847666103779683
2018.                    | NUM  | 1     | NN    | 0.0006949222034593227
klettert                 | VERB | 1     | VVFIN | 0.0006949222034593227
1500                     | NUM  | 4     | CARD  | 0.0027796888138372907
gehege                   | NOUN | 18    | NN    | 0.012508599662267809
erzählt                  | VERB | 3     | VVFIN | 0.0020847666103779683
holstenstraße            | PROPN| 1     | NE    | 0.0006949222034593227
a1                       | PROPN| 3     | CARD  | 0.0020847666103779683
bezirksamtsleiter        | NOUN | 4     | NN    | 0.0027796888138372907
findet                   | VERB | 13    | VVFIN | 0.009033988644971196
monate                   | NOUN | 26    | NN    | 0.018067977289942392
geklaut                  | VERB | 3     | VVPP  | 0.0020847666103779683
sturmflut                | NOUN | 11    | NN    | 0.00764414423805255
bezahlen                 | VERB | 45    | VVINF | 0.03127149915566952
dortmund                 | PROPN| 1     | NE    | 0.0006949222034593227
verein                   | NOUN | 17    | NN    | 0.011813677458808486
sarg                     | NOUN | 1     | NN    | 0.0006949222034593227
freund                   | NOUN | 8     | NN    | 0.0055593776276745815
