Gesamtzahl aller Wörter: 75340

Wort                     | POS  | Count | TAG   | Lexikalische Vielfalt
pavel                    | PROPN| 8     | NE    | 0.010618529333687284
spielfilmpreis           | PROPN| 1     | NE    | 0.0013273161667109105
eingefangen              | VERB | 1     | VVPP  | 0.0013273161667109105
motoradfahrer            | NOUN | 1     | NN    | 0.0013273161667109105
ufer                     | NOUN | 7     | NN    | 0.009291213166976373
europameisterschaft      | NOUN | 3     | NN    | 0.003981948500132732
nächte                   | NOUN | 1     | NN    | 0.0013273161667109105
rathäuser                | NOUN | 3     | NN    | 0.003981948500132732
bombenentschärfung       | NOUN | 1     | NN    | 0.0013273161667109105
fein                     | PROPN| 2     | NE    | 0.002654632333421821
hauptstadt               | NOUN | 36    | NN    | 0.04778338200159278
gekauft                  | VERB | 4     | VVPP  | 0.005309264666843642
gärten                   | NOUN | 2     | NN    | 0.002654632333421821
fische                   | NOUN | 18    | NN    | 0.02389169100079639
kopfverletzung           | NOUN | 1     | NN    | 0.0013273161667109105
papier                   | NOUN | 5     | NN    | 0.006636580833554553
stadtbahnen              | NOUN | 1     | NN    | 0.0013273161667109105
ostholstein              | PROPN| 1     | NE    | 0.0013273161667109105
ersten                   | ADJ  | 5     | ADJA  | 0.006636580833554553
e-scooter                | NOUN | 8     | NN    | 0.010618529333687284
leise                    | ADJ  | 2     | ADJA  | 0.002654632333421821
zelle                    | NOUN | 6     | NN    | 0.007963897000265464
leise                    | ADV  | 2     | ADJD  | 0.002654632333421821
fußballvereine           | NOUN | 30    | NN    | 0.039819485001327315
2022                     | NUM  | 1     | CARD  | 0.0013273161667109105
11.03.2020.              | PROPN| 1     | ADJA  | 0.0013273161667109105
31.05.2019.              | PROPN| 1     | ADJA  | 0.0013273161667109105
klassische               | ADJ  | 1     | ADJA  | 0.0013273161667109105
elbe                     | PROPN| 35    | NE    | 0.04645606583488187
futter                   | NOUN | 1     | NN    | 0.0013273161667109105
krankenhäusern           | NOUN | 2     | NN    | 0.002654632333421821
tierpark                 | NOUN | 11    | NN    | 0.014600477833820015
organisation             | NOUN | 1     | NN    | 0.0013273161667109105
vater                    | NOUN | 3     | NN    | 0.003981948500132732
auftritten               | NOUN | 1     | NN    | 0.0013273161667109105
großenwörden             | NOUN | 2     | NN    | 0.002654632333421821
zurück                   | ADV  | 7     | PTKVZ | 0.009291213166976373
lösen                    | VERB | 2     | VVINF | 0.002654632333421821
gut                      | ADV  | 36    | ADJD  | 0.04778338200159278
gearbeitet               | VERB | 12    | VVPP  | 0.015927794000530928
zurück                   | ADV  | 11    | ADV   | 0.014600477833820015
betrunken                | ADV  | 2     | ADJD  | 0.002654632333421821
brennen                  | VERB | 2     | VVINF | 0.002654632333421821
münchen                  | PROPN| 14    | NE    | 0.018582426333952747
auslaufflächen           | NOUN | 3     | NN    | 0.003981948500132732
werft                    | NOUN | 25    | NN    | 0.03318290416777276
musikgruppen             | NOUN | 3     | NN    | 0.003981948500132732
segel                    | NOUN | 2     | NN    | 0.002654632333421821
setzt                    | VERB | 1     | VVFIN | 0.0013273161667109105
einsätzen                | NOUN | 1     | NN    | 0.0013273161667109105
a29.                     | NOUN | 1     | NN    | 0.0013273161667109105
03.12.2018.              | NOUN | 1     | NN    | 0.0013273161667109105
a380.                    | NOUN | 1     | NN    | 0.0013273161667109105
plön                     | PROPN| 1     | NE    | 0.0013273161667109105
orte                     | NOUN | 6     | NN    | 0.007963897000265464
brett                    | NOUN | 2     | NN    | 0.002654632333421821
17.02.2020.              | NOUN | 1     | ADJA  | 0.0013273161667109105
bekannt                  | ADV  | 2     | ADJD  | 0.002654632333421821
autozüge                 | NOUN | 2     | NN    | 0.002654632333421821
45                       | NUM  | 3     | CARD  | 0.003981948500132732
produkte                 | NOUN | 12    | NN    | 0.015927794000530928
15.                      | ADJ  | 2     | ADJA  | 0.002654632333421821
staus                    | NOUN | 25    | NN    | 0.03318290416777276
hosen                    | NOUN | 1     | NN    | 0.0013273161667109105
a2.                      | NOUN | 3     | NN    | 0.003981948500132732
getöteten                | ADJ  | 1     | ADJA  | 0.0013273161667109105
thuine                   | NOUN | 2     | NE    | 0.002654632333421821
braun                    | ADV  | 1     | ADJD  | 0.0013273161667109105
krankenwagen             | NOUN | 1     | NN    | 0.0013273161667109105
übungsplatz              | NOUN | 1     | NN    | 0.0013273161667109105
wann                     | ADV  | 1     | PWAV  | 0.0013273161667109105
180.000                  | NUM  | 1     | CARD  | 0.0013273161667109105
24.                      | ADV  | 2     | PTKVZ | 0.002654632333421821
kohlernte                | NOUN | 1     | NN    | 0.0013273161667109105
75.000                   | NUM  | 1     | CARD  | 0.0013273161667109105
aufgefahren              | VERB | 1     | VVPP  | 0.0013273161667109105
gebäude                  | NOUN | 12    | NN    | 0.015927794000530928
7:5                      | NUM  | 1     | CARD  | 0.0013273161667109105
dhb                      | PROPN| 4     | NE    | 0.005309264666843642
26.02.2020.              | PROPN| 1     | ADJA  | 0.0013273161667109105
2010                     | NUM  | 1     | CARD  | 0.0013273161667109105
untersuchungen           | NOUN | 1     | NN    | 0.0013273161667109105
17.09.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
grabow                   | PROPN| 1     | NE    | 0.0013273161667109105
bisher                   | ADV  | 2     | ADV   | 0.002654632333421821
dächer                   | NOUN | 5     | NN    | 0.006636580833554553
stolz                    | ADV  | 1     | ADJD  | 0.0013273161667109105
charly                   | PROPN| 11    | NE    | 0.014600477833820015
vergewaltigen            | VERB | 2     | VVFIN | 0.002654632333421821
geprügelt                | VERB | 3     | VVPP  | 0.003981948500132732
geplant                  | VERB | 3     | VVPP  | 0.003981948500132732
timmendorf               | PROPN| 3     | NE    | 0.003981948500132732
europa                   | PROPN| 8     | NE    | 0.010618529333687284
glaubt                   | VERB | 15    | VVFIN | 0.019909742500663657
während                  | ADP  | 1     | APPR  | 0.0013273161667109105
vermisste                | ADJ  | 1     | ADJA  | 0.0013273161667109105
24.04.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
schwimmbad               | NOUN | 1     | NN    | 0.0013273161667109105
202                      | NUM  | 2     | CARD  | 0.002654632333421821
einstürzen               | VERB | 3     | VVINF | 0.003981948500132732
stoffe                   | NOUN | 10    | NN    | 0.013273161667109106
parlament                | NOUN | 8     | NN    | 0.010618529333687284
wien                     | PROPN| 2     | NE    | 0.002654632333421821
übernimmt                | VERB | 3     | VVFIN | 0.003981948500132732
feuerwehrleuten          | NOUN | 2     | NN    | 0.002654632333421821
ausgeben                 | VERB | 2     | VVINF | 0.002654632333421821
hatten.keinen            | ADJ  | 1     | ADJA  | 0.0013273161667109105
ganz                     | ADV  | 6     | ADV   | 0.007963897000265464
chef                     | NOUN | 41    | NN    | 0.054419962835147336
heime                    | NOUN | 1     | NN    | 0.0013273161667109105
fußballspiel             | NOUN | 15    | NN    | 0.019909742500663657
22.07.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
runtergefallen           | VERB | 1     | VVPP  | 0.0013273161667109105
ulf                      | PROPN| 7     | NE    | 0.009291213166976373
76.                      | NOUN | 1     | PTKVZ | 0.0013273161667109105
gefahrstoffe             | NOUN | 1     | NN    | 0.0013273161667109105
mauer                    | NOUN | 5     | NN    | 0.006636580833554553
union                    | NOUN | 4     | NN    | 0.005309264666843642
milch                    | NOUN | 3     | NN    | 0.003981948500132732
reflektiert              | VERB | 1     | VVFIN | 0.0013273161667109105
finanzämter              | NOUN | 1     | NN    | 0.0013273161667109105
raubtiere                | NOUN | 1     | NN    | 0.0013273161667109105
hatten                   | AUX  | 22    | VAFIN | 0.02920095566764003
süssau                   | PROPN| 1     | NN    | 0.0013273161667109105
geschlachtet             | VERB | 1     | VVPP  | 0.0013273161667109105
fässern                  | NOUN | 2     | NN    | 0.002654632333421821
gerufen                  | VERB | 14    | VVPP  | 0.018582426333952747
konzerte                 | NOUN | 8     | NN    | 0.010618529333687284
wiesen                   | NOUN | 1     | NN    | 0.0013273161667109105
wochen                   | NOUN | 11    | NN    | 0.014600477833820015
a14.                     | NOUN | 3     | NN    | 0.003981948500132732
treuenfels               | PROPN| 2     | NE    | 0.002654632333421821
keine                    | DET  | 92    | PIAT  | 0.12211308733740377
seewege                  | NOUN | 1     | NN    | 0.0013273161667109105
holstein                 | PROPN| 15    | NE    | 0.019909742500663657
schlimm                  | ADV  | 6     | ADJD  | 0.007963897000265464
kräftig                  | ADV  | 1     | ADJD  | 0.0013273161667109105
gebadet                  | VERB | 1     | VVPP  | 0.0013273161667109105
wümme                    | PROPN| 3     | NE    | 0.003981948500132732
ärzte                    | NOUN | 10    | NN    | 0.013273161667109106
hunde                    | NOUN | 21    | NN    | 0.02787363950092912
kreuzung                 | NOUN | 11    | NN    | 0.014600477833820015
60                       | NUM  | 5     | CARD  | 0.006636580833554553
anschließen              | VERB | 1     | VVINF | 0.0013273161667109105
05.03.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
schleusen                | NOUN | 5     | NN    | 0.006636580833554553
überprüfen               | VERB | 1     | VVINF | 0.0013273161667109105
13.05.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
nonnendorf               | PROPN| 2     | NE    | 0.002654632333421821
marienthal               | PROPN| 2     | NE    | 0.002654632333421821
waddeweitz               | PROPN| 1     | NE    | 0.0013273161667109105
tschentscher             | PROPN| 19    | NE    | 0.0252190071675073
wilhelmsburg             | PROPN| 5     | NE    | 0.006636580833554553
spiele                   | NOUN | 20    | NN    | 0.026546323334218212
a7                       | PROPN| 5     | PDS   | 0.006636580833554553
sind                     | AUX  | 680   | VAFIN | 0.9025749933634192
see                      | NOUN | 14    | NN    | 0.018582426333952747
lokführer                | NOUN | 2     | NN    | 0.002654632333421821
gehalten                 | VERB | 1     | VVPP  | 0.0013273161667109105
helmut                   | PROPN| 3     | NE    | 0.003981948500132732
anastasia                | PROPN| 2     | NE    | 0.002654632333421821
platten                  | NOUN | 1     | NN    | 0.0013273161667109105
banken                   | NOUN | 2     | NN    | 0.002654632333421821
etwas                    | PRON | 1     | PIAT  | 0.0013273161667109105
arbeitsplätze            | NOUN | 6     | NN    | 0.007963897000265464
elche                    | NOUN | 4     | NN    | 0.005309264666843642
möwen                    | NOUN | 10    | NN    | 0.013273161667109106
mehr                     | PRON | 5     | PIS   | 0.006636580833554553
gewehrt                  | VERB | 1     | VVPP  | 0.0013273161667109105
durchsucht               | VERB | 19    | VVPP  | 0.0252190071675073
500.000                  | NUM  | 2     | CARD  | 0.002654632333421821
ivan                     | PROPN| 5     | NE    | 0.006636580833554553
können                   | AUX  | 182   | VMFIN | 0.24157154234138573
behinderungen            | NOUN | 1     | NN    | 0.0013273161667109105
baumwall                 | NOUN | 2     | NN    | 0.002654632333421821
linstow                  | PROPN| 2     | NE    | 0.002654632333421821
5000                     | NUM  | 3     | CARD  | 0.003981948500132732
beispiel                 | NOUN | 449   | NN    | 0.5959649588531988
wählt                    | VERB | 2     | VVFIN | 0.002654632333421821
bauer                    | PROPN| 1     | NN    | 0.0013273161667109105
hergestellt              | VERB | 1     | VVPP  | 0.0013273161667109105
duda                     | PROPN| 2     | NE    | 0.002654632333421821
spricht                  | VERB | 1     | VVFIN | 0.0013273161667109105
380.                     | X    | 1     | NN    | 0.0013273161667109105
gestoßen                 | VERB | 1     | VVPP  | 0.0013273161667109105
25.11.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
fabian                   | PROPN| 2     | NE    | 0.002654632333421821
kleintransporter         | NOUN | 7     | NN    | 0.009291213166976373
800.000                  | NUM  | 1     | CARD  | 0.0013273161667109105
bundesverdienstkreuz     | PROPN| 1     | NE    | 0.0013273161667109105
flugzeuge                | NOUN | 23    | NN    | 0.03052827183435094
trotzdem                 | ADV  | 15    | PROAV | 0.019909742500663657
flughafen                | NOUN | 31    | NN    | 0.041146801168038226
gelebt                   | VERB | 7     | VVPP  | 0.009291213166976373
130                      | NUM  | 8     | CARD  | 0.010618529333687284
strand                   | NOUN | 18    | NN    | 0.02389169100079639
07.08.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
brand                    | NOUN | 4     | NN    | 0.005309264666843642
müritz                   | PROPN| 2     | NE    | 0.002654632333421821
indien                   | PROPN| 2     | NE    | 0.002654632333421821
maschine                 | NOUN | 9     | NN    | 0.011945845500398195
altonale                 | NOUN | 4     | NN    | 0.005309264666843642
gespendet                | VERB | 2     | VVPP  | 0.002654632333421821
bus-firma                | NOUN | 1     | NN    | 0.0013273161667109105
zusammenarbeit           | NOUN | 2     | NN    | 0.002654632333421821
a7                       | X    | 1     | VVPP  | 0.0013273161667109105
jetzt                    | ADV  | 371   | ADV   | 0.4924342978497478
gehören                  | VERB | 10    | VVFIN | 0.013273161667109106
vorgarten                | NOUN | 2     | NN    | 0.002654632333421821
gefühl                   | NOUN | 1     | NN    | 0.0013273161667109105
16.07.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
erste                    | ADJ  | 7     | ADJA  | 0.009291213166976373
eider                    | NOUN | 1     | NN    | 0.0013273161667109105
erfroren                 | VERB | 1     | VVPP  | 0.0013273161667109105
fangquote                | NOUN | 3     | NN    | 0.003981948500132732
präsidentin              | NOUN | 4     | NN    | 0.005309264666843642
vorbei                   | ADV  | 1     | ADV   | 0.0013273161667109105
hart                     | ADV  | 3     | ADJD  | 0.003981948500132732
zverev                   | PROPN| 16    | NE    | 0.02123705866737457
moia                     | PROPN| 5     | NE    | 0.006636580833554553
bremsen                  | VERB | 10    | VVINF | 0.013273161667109106
beliebt                  | ADV  | 1     | ADJD  | 0.0013273161667109105
gedrängt                 | VERB | 1     | VVPP  | 0.0013273161667109105
hexen                    | NOUN | 1     | NN    | 0.0013273161667109105
jübek                    | PROPN| 2     | NE    | 0.002654632333421821
andrej                   | PROPN| 2     | NE    | 0.002654632333421821
mongols                  | NOUN | 2     | NN    | 0.002654632333421821
19.12.2018.              | NOUN | 1     | NN    | 0.0013273161667109105
gewachsen                | VERB | 2     | VVPP  | 0.002654632333421821
jensen                   | PROPN| 2     | NE    | 0.002654632333421821
motordrachen             | NOUN | 9     | NN    | 0.011945845500398195
passiert                 | VERB | 6     | VVFIN | 0.007963897000265464
gewitter                 | NOUN | 3     | NN    | 0.003981948500132732
motorradfahrer           | NOUN | 11    | NN    | 0.014600477833820015
gastank                  | NOUN | 3     | NN    | 0.003981948500132732
kindergarten             | NOUN | 11    | NN    | 0.014600477833820015
sexuelle                 | ADJ  | 1     | ADJA  | 0.0013273161667109105
bundesstraße             | NOUN | 29    | NN    | 0.038492168834616404
hessen                   | PROPN| 2     | NE    | 0.002654632333421821
09.07.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
holger                   | PROPN| 2     | NE    | 0.002654632333421821
mitmachen                | VERB | 3     | VVINF | 0.003981948500132732
leer                     | PROPN| 5     | NE    | 0.006636580833554553
lassen                   | VERB | 7     | VVINF | 0.009291213166976373
dvv-pokal                | NOUN | 11    | NN    | 0.014600477833820015
abfall                   | NOUN | 2     | NN    | 0.002654632333421821
hurricane                | PROPN| 3     | NE    | 0.003981948500132732
über                     | ADP  | 106   | APPR  | 0.14069551367135652
ersetzen                 | VERB | 1     | VVINF | 0.0013273161667109105
02.12.2019.              | NUM  | 1     | CARD  | 0.0013273161667109105
angefahren               | VERB | 4     | VVPP  | 0.005309264666843642
gesammelt                | VERB | 6     | VVPP  | 0.007963897000265464
28.05.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
waschen                  | VERB | 1     | VVFIN | 0.0013273161667109105
77                       | NUM  | 2     | CARD  | 0.002654632333421821
flüge                    | PROPN| 1     | NE    | 0.0013273161667109105
wasserleitung            | NOUN | 5     | NN    | 0.006636580833554553
eingestochen             | VERB | 1     | VVPP  | 0.0013273161667109105
flüge                    | NOUN | 14    | NN    | 0.018582426333952747
ermitteln                | VERB | 1     | VVINF | 0.0013273161667109105
überleben                | VERB | 1     | VVINF | 0.0013273161667109105
waldbränden              | NOUN | 2     | NN    | 0.002654632333421821
lager                    | NOUN | 5     | NN    | 0.006636580833554553
toter                    | ADJ  | 3     | ADJA  | 0.003981948500132732
23.01.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
dammfleth                | PROPN| 4     | NE    | 0.005309264666843642
fußballerinnen           | NOUN | 2     | NN    | 0.002654632333421821
mallorca                 | PROPN| 3     | NE    | 0.003981948500132732
schlagermove             | PROPN| 1     | NE    | 0.0013273161667109105
ermitteln                | VERB | 4     | VVFIN | 0.005309264666843642
opfer                    | NOUN | 1     | NN    | 0.0013273161667109105
orten                    | NOUN | 17    | NN    | 0.02256437483408548
wacken                   | NOUN | 4     | NN    | 0.005309264666843642
mutzke                   | PROPN| 2     | NE    | 0.002654632333421821
damme                    | PROPN| 3     | NE    | 0.003981948500132732
belit                    | PROPN| 6     | NE    | 0.007963897000265464
27.                      | ADJ  | 2     | ADJA  | 0.002654632333421821
degenhart                | PROPN| 3     | NE    | 0.003981948500132732
terrorist                | NOUN | 1     | NN    | 0.0013273161667109105
schlägerei               | NOUN | 7     | NN    | 0.009291213166976373
finanzamt                | NOUN | 1     | NN    | 0.0013273161667109105
einverstanden            | ADV  | 1     | ADJD  | 0.0013273161667109105
bundeskanzlerin          | NOUN | 7     | NN    | 0.009291213166976373
gerettet                 | VERB | 8     | VVPP  | 0.010618529333687284
hoffen                   | VERB | 5     | VVFIN | 0.006636580833554553
batterien                | NOUN | 6     | NN    | 0.007963897000265464
hesse                    | PROPN| 3     | NE    | 0.003981948500132732
schranke                 | NOUN | 5     | NN    | 0.006636580833554553
milliarde                | NOUN | 3     | NN    | 0.003981948500132732
mut                      | NOUN | 1     | NN    | 0.0013273161667109105
seiten                   | NOUN | 1     | NN    | 0.0013273161667109105
handy                    | NOUN | 2     | NN    | 0.002654632333421821
bezahlt                  | VERB | 3     | VVPP  | 0.003981948500132732
tsv                      | PROPN| 7     | NN    | 0.009291213166976373
12.09.2019.              | NOUN | 1     | ADJA  | 0.0013273161667109105
hinter                   | ADP  | 5     | APPR  | 0.006636580833554553
feuerwerke               | NOUN | 2     | NN    | 0.002654632333421821
prtei                    | NOUN | 1     | NN    | 0.0013273161667109105
26.04.2019.              | PROPN| 1     | NE    | 0.0013273161667109105
israel                   | PROPN| 2     | NE    | 0.002654632333421821
haselböck                | PROPN| 5     | NE    | 0.006636580833554553
dithmarschen             | PROPN| 10    | NE    | 0.013273161667109106
baskets                  | NOUN | 7     | NN    | 0.009291213166976373
hering                   | PROPN| 1     | NE    | 0.0013273161667109105
bürgermeister            | NOUN | 48    | NN    | 0.06371117600212371
jacinda                  | PROPN| 2     | NE    | 0.002654632333421821
gezogen                  | VERB | 1     | VVPP  | 0.0013273161667109105
schüler                  | NOUN | 51    | NN    | 0.06769312450225644
richtung                 | NOUN | 8     | NN    | 0.010618529333687284
hängen                   | VERB | 2     | VVINF | 0.002654632333421821
mitgespielt              | VERB | 1     | VVPP  | 0.0013273161667109105
02.01.2019.              | ADJ  | 1     | ADJA  | 0.0013273161667109105
verreisen                | VERB | 1     | VVINF | 0.0013273161667109105
ort                      | NOUN | 78    | NN    | 0.10353066100345103
426                      | NUM  | 1     | CARD  | 0.0013273161667109105
fläche                   | NOUN | 3     | NN    | 0.003981948500132732
vermeiden                | VERB | 1     | VVINF | 0.0013273161667109105
rostrup                  | PROPN| 2     | NE    | 0.002654632333421821
20.09.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
slomka                   | PROPN| 3     | NE    | 0.003981948500132732
budapester               | ADJ  | 3     | ADJA  | 0.003981948500132732
kämpfer                  | NOUN | 3     | NN    | 0.003981948500132732
waldbrände               | NOUN | 3     | NN    | 0.003981948500132732
bahrenfeld               | PROPN| 3     | NE    | 0.003981948500132732
deutsche                 | ADJ  | 26    | ADJA  | 0.03451022033448367
überschwemmung           | NOUN | 1     | NN    | 0.0013273161667109105
unterkunft               | NOUN | 2     | NN    | 0.002654632333421821
wand                     | NOUN | 1     | NN    | 0.0013273161667109105
18:15                    | ADJ  | 1     | ADJA  | 0.0013273161667109105
bestohlen                | VERB | 1     | VVPP  | 0.0013273161667109105
station                  | NOUN | 3     | NN    | 0.003981948500132732
radfahrer                | NOUN | 2     | NN    | 0.002654632333421821
ungefähr                 | ADV  | 4     | ADJD  | 0.005309264666843642
wolf                     | PROPN| 7     | NE    | 0.009291213166976373
schäden                  | NOUN | 34    | NN    | 0.04512874966817096
alter                    | ADJ  | 8     | ADJA  | 0.010618529333687284
verhandlungen            | NOUN | 3     | NN    | 0.003981948500132732
singen                   | VERB | 2     | VVINF | 0.002654632333421821
karneval                 | NOUN | 14    | NN    | 0.018582426333952747
verändern                | VERB | 1     | VVINF | 0.0013273161667109105
reinigen                 | VERB | 2     | VVINF | 0.002654632333421821
gefesselt                | VERB | 2     | VVPP  | 0.002654632333421821
minister                 | NOUN | 1     | NN    | 0.0013273161667109105
westerholt               | PROPN| 2     | NE    | 0.002654632333421821
spielen                  | VERB | 8     | VVINF | 0.010618529333687284
messerangriff            | NOUN | 8     | NN    | 0.010618529333687284
ausbreiten               | VERB | 1     | VVINF | 0.0013273161667109105
ernte                    | NOUN | 2     | NN    | 0.002654632333421821
beachvolleyball          | PROPN| 3     | NE    | 0.003981948500132732
landtagspräsidenten      | NOUN | 1     | NN    | 0.0013273161667109105
landwirtschaftsausstellung| NOUN | 1     | NN    | 0.0013273161667109105
claus                    | PROPN| 5     | NE    | 0.006636580833554553
mehr                     | DET  | 1     | ADV   | 0.0013273161667109105
stadt                    | NOUN | 139   | NN    | 0.18449694717281656
ehrenamtlichen           | NOUN | 2     | NN    | 0.002654632333421821
30.01.2020.              | NOUN | 1     | ADJA  | 0.0013273161667109105
11                       | NUM  | 7     | CARD  | 0.009291213166976373
fahrstühle               | NOUN | 1     | NN    | 0.0013273161667109105
deutschlands             | PROPN| 11    | NE    | 0.014600477833820015
farmsen-berne            | NOUN | 1     | NE    | 0.0013273161667109105
96.                      | ADJ  | 1     | NN    | 0.0013273161667109105
geschlossen              | VERB | 13    | VVPP  | 0.017255110167241836
29.04.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
freitagabend             | NOUN | 7     | NN    | 0.009291213166976373
osterferien              | NOUN | 1     | NN    | 0.0013273161667109105
lang                     | ADV  | 29    | ADJD  | 0.038492168834616404
11.12.2019.              | NOUN | 1     | ADJA  | 0.0013273161667109105
pumpen                   | VERB | 1     | VVINF | 0.0013273161667109105
24.02.2020.              | NOUN | 1     | ADJA  | 0.0013273161667109105
08.05.2019.              | NUM  | 1     | ADJA  | 0.0013273161667109105
gebiete                  | NOUN | 1     | NN    | 0.0013273161667109105
2019                     | NUM  | 3     | CARD  | 0.003981948500132732
stiehlt                  | VERB | 4     | VVFIN | 0.005309264666843642
stroh                    | NOUN | 2     | NN    | 0.002654632333421821
lehrer                   | NOUN | 8     | NN    | 0.010618529333687284
wer                      | PRON | 38    | PWS   | 0.0504380143350146
konnten                  | AUX  | 44    | VMFIN | 0.05840191133528006
marlow                   | PROPN| 1     | NE    | 0.0013273161667109105
lkw-fahrer               | NOUN | 52    | NN    | 0.06902044066896734
köhlbrandbrücke          | NOUN | 5     | NN    | 0.006636580833554553
03.09.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
is                       | PROPN| 6     | NE    | 0.007963897000265464
straßenbahnfahrer        | NOUN | 1     | NN    | 0.0013273161667109105
tornesch                 | ADV  | 1     | ADJD  | 0.0013273161667109105
betäubt                  | VERB | 1     | VVPP  | 0.0013273161667109105
stehlen                  | VERB | 1     | VVINF | 0.0013273161667109105
18.12.2019.              | NOUN | 1     | NE    | 0.0013273161667109105
dienst                   | NOUN | 2     | NN    | 0.002654632333421821
stromkabel               | NOUN | 2     | NN    | 0.002654632333421821
tennisturnier            | NOUN | 3     | NN    | 0.003981948500132732
tornesch                 | NOUN | 1     | NN    | 0.0013273161667109105
festival                 | NOUN | 5     | NN    | 0.006636580833554553
stehlen                  | VERB | 2     | VVFIN | 0.002654632333421821
stellen                  | NOUN | 6     | NN    | 0.007963897000265464
schwäne                  | NOUN | 7     | NN    | 0.009291213166976373
a20                      | ADV  | 2     | ADJD  | 0.002654632333421821
abgebrannt               | VERB | 1     | VVPP  | 0.0013273161667109105
eintracht                | NOUN | 10    | NN    | 0.013273161667109106
verkauft                 | VERB | 3     | VVFIN | 0.003981948500132732
trainer                  | NOUN | 58    | NN    | 0.07698433766923281
postkarten               | NOUN | 2     | NN    | 0.002654632333421821
verlassen                | VERB | 4     | VVFIN | 0.005309264666843642
wismar                   | PROPN| 16    | NE    | 0.02123705866737457
woran                    | ADV  | 1     | PWAV  | 0.0013273161667109105
spielt                   | VERB | 29    | VVFIN | 0.038492168834616404
s                        | PROPN| 4     | NE    | 0.005309264666843642
preetz                   | PROPN| 2     | NE    | 0.002654632333421821
09.01.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
war                      | AUX  | 1047  | VAFIN | 1.3897000265463233
uetersen                 | PROPN| 2     | NE    | 0.002654632333421821
freitags                 | ADV  | 1     | ADV   | 0.0013273161667109105
pauli                    | PROPN| 20    | NE    | 0.026546323334218212
plau                     | PROPN| 1     | NE    | 0.0013273161667109105
stall                    | NOUN | 6     | NN    | 0.007963897000265464
brutal                   | ADV  | 2     | ADJD  | 0.002654632333421821
er                       | PRON | 2     | PPER  | 0.002654632333421821
schwerin                 | PROPN| 31    | NE    | 0.041146801168038226
fahrzeugkolonne          | NOUN | 1     | NN    | 0.0013273161667109105
missbrauch               | NOUN | 3     | NN    | 0.003981948500132732
kostenlos                | ADV  | 5     | ADJD  | 0.006636580833554553
einigen                  | DET  | 25    | PIAT  | 0.03318290416777276
kraftwerk                | NOUN | 3     | NN    | 0.003981948500132732
a14                      | NOUN | 2     | ADJA  | 0.002654632333421821
welcher                  | DET  | 2     | PWAT  | 0.002654632333421821
handballverein           | NOUN | 10    | NN    | 0.013273161667109106
continental              | PROPN| 14    | NE    | 0.018582426333952747
angekommen               | VERB | 2     | VVPP  | 0.002654632333421821
weiden                   | NOUN | 1     | NN    | 0.0013273161667109105
öffentlich               | ADV  | 1     | ADJD  | 0.0013273161667109105
bedroht                  | VERB | 5     | VVPP  | 0.006636580833554553
16.05.2019.              | NOUN | 1     | NN    | 0.0013273161667109105
was                      | PRON | 8     | PWS   | 0.010618529333687284
bin                      | AUX  | 3     | VAFIN | 0.003981948500132732
klar                     | ADV  | 7     | ADJD  | 0.009291213166976373
filmen                   | VERB | 1     | VVFIN | 0.0013273161667109105
billstedt                | PROPN| 4     | NE    | 0.005309264666843642
rauchvergiftung          | NOUN | 2     | NN    | 0.002654632333421821
glücklich                | ADV  | 1     | ADJD  | 0.0013273161667109105
umzug                    | NOUN | 1     | NN    | 0.0013273161667109105
motorrad-führerschein    | NOUN | 1     | NN    | 0.0013273161667109105
jeder                    | DET  | 1     | PIAT  | 0.0013273161667109105
künstlicher              | ADJ  | 2     | ADJA  | 0.002654632333421821
flensburg-handewitt      | NOUN | 14    | NN    | 0.018582426333952747
borstel                  | PROPN| 1     | NE    | 0.0013273161667109105
osnabrück                | PROPN| 16    | NE    | 0.02123705866737457
landstraße               | NOUN | 3     | NN    | 0.003981948500132732
bennigsen                | PROPN| 2     | NE    | 0.002654632333421821
ueckermünde              | PROPN| 1     | NE    | 0.0013273161667109105
wettkampf                | NOUN | 6     | NN    | 0.007963897000265464
gedruckt                 | VERB | 1     | VVPP  | 0.0013273161667109105
veranstaltungen          | NOUN | 18    | NN    | 0.02389169100079639
untergrund               | NOUN | 1     | NN    | 0.0013273161667109105
erwischt                 | VERB | 4     | VVPP  | 0.005309264666843642
heimfeld                 | PROPN| 1     | NE    | 0.0013273161667109105
bruder                   | NOUN | 5     | NN    | 0.006636580833554553
freuen                   | VERB | 1     | VVINF | 0.0013273161667109105
