Wort, POS, Count, TAG, Lexikalische Vielfalt
weser, PROPN, 1, NE, 0.00069492
abgelenkt, VERB, 1, VVPP, 0.00069492
ausländerfeindliche, ADJ, 4, ADJA, 0.00277969
über, ADV, 1, APPR, 0.00069492
gewinnen, VERB, 7, VVINF, 0.00486446
reißen, VERB, 3, VVFIN, 0.00208477
husten, PRON, 5, NN, 0.00347461
wrobel, PROPN, 2, NE, 0.00138984
renovierungen, NOUN, 2, NN, 0.00138984
bekommt, VERB, 116, VVFIN, 0.08061098
brauchen, VERB, 60, VVFIN, 0.04169533
china, PROPN, 19, NE, 0.01320352
inselkonferenz, NOUN, 2, NN, 0.00138984
besser, ADV, 43, ADJD, 0.02988165
bella, PROPN, 16, NE, 0.01111876
monat, NOUN, 3, NN, 0.00208477
12.11.2018., NOUN, 1, NN, 0.00069492
hagel, PROPN, 2, NE, 0.00138984
traum, NOUN, 1, NN, 0.00069492
booten, NOUN, 3, NN, 0.00208477
telefonieren, VERB, 1, VVINF, 0.00069492
auszählung, NOUN, 3, NN, 0.00208477
verwechselt, VERB, 2, VVPP, 0.00138984
wasserschläuchen, NOUN, 1, NN, 0.00069492
notfall, NOUN, 6, NN, 0.00416953
mal, ADV, 11, ADV, 0.00764414
rhede, PROPN, 1, NE, 0.00069492
hirsch, NOUN, 5, NN, 0.00347461
schmutzig, ADV, 23, ADJD, 0.01598321
bayern, PROPN, 13, NE, 0.00903399
kommunen, NOUN, 8, NN, 0.00555938
leiter, NOUN, 2, NN, 0.00138984
fähren, NOUN, 43, NN, 0.02988165
voneinander, ADV, 1, PTKVZ, 0.00069492
reiche, ADJ, 5, ADJA, 0.00347461
bundesverdienstkreuz, PROPN, 3, NE, 0.00208477
buch, NOUN, 23, NN, 0.01598321
diskutieren, NOUN, 1, NN, 0.00069492
kopfschmerzen, NOUN, 1, NN, 0.00069492
gebrannt, VERB, 58, VVPP, 0.04030549
wind∙kraft∙anlagen, NOUN, 10, NN, 0.00694922
rollstuhlbasketball, PROPN, 1, NE, 0.00069492
gas, NOUN, 13, NN, 0.00903399
vorbei, ADV, 4, PTKVZ, 0.00277969
weiß, VERB, 33, VVFIN, 0.02293243
schostock, PROPN, 1, NE, 0.00069492
containerschiff, NOUN, 2, NN, 0.00138984
anbaugebiete, NOUN, 1, NN, 0.00069492
helft, VERB, 1, VVFIN, 0.00069492
stößt, VERB, 1, VVFIN, 0.00069492
randale, NOUN, 6, NN, 0.00416953
dort, ADV, 1, ADV, 0.00069492
lateinamerika, PROPN, 3, NE, 0.00208477
wismar, PROPN, 20, NE, 0.01389844
gestohlenen, ADJ, 2, ADJA, 0.00138984
afd., PROPN, 1, NE, 0.00069492
bestimmten, ADJ, 26, ADJA, 0.01806798
panorama, PROPN, 1, NE, 0.00069492
emden, PROPN, 13, NE, 0.00903399
engholm, PROPN, 2, NE, 0.00138984
krise, NOUN, 1, NN, 0.00069492
ungefähr, ADV, 2, ADV, 0.00138984
eingeschleust, VERB, 1, VVPP, 0.00069492
wieder, ADV, 178, ADV, 0.12369615
panorama, NOUN, 1, NE, 0.00069492
4, NUM, 119, CARD, 0.08269574
kindergärten, NOUN, 4, NN, 0.00277969
naturschutz∙gebiet, NOUN, 1, NN, 0.00069492
gemeinsam, ADV, 12, ADJD, 0.00833907
arabischen, ADJ, 5, ADJA, 0.00347461
ätzend, ADV, 1, ADJD, 0.00069492
hirsche, NOUN, 11, NN, 0.00764414
orden, NOUN, 16, NN, 0.01111876
konzerthaus, NOUN, 6, NN, 0.00416953
dier, PROPN, 1, NE, 0.00069492
region, NOUN, 12, NN, 0.00833907
schwieriger, ADJ, 3, ADJA, 0.00208477
weiten, ADJ, 1, ADJA, 0.00069492
krebs, PROPN, 1, NN, 0.00069492
rettet, VERB, 5, VVFIN, 0.00347461
umgeleitet, VERB, 1, VVPP, 0.00069492
bestimmt, VERB, 2, VVFIN, 0.00138984
chat, NOUN, 6, NN, 0.00416953
jahre, NOUN, 172, NN, 0.11952662
bezirksämter, NOUN, 2, NN, 0.00138984
reparatur, NOUN, 32, NN, 0.02223751
experten, NOUN, 4, NN, 0.00277969
juist, PROPN, 3, NE, 0.00208477
milliarden, NOUN, 3, NN, 0.00208477
gezählt, VERB, 4, VVPP, 0.00277969
rudern, VERB, 4, VVFIN, 0.00277969
behandlung, NOUN, 3, NN, 0.00208477
bürgermeister, NOUN, 124, NN, 0.08617035
großes, ADJ, 140, ADJA, 0.09728911
brauche, VERB, 1, VVFIN, 0.00069492
wächst, VERB, 3, VVFIN, 0.00208477
abgebogen, VERB, 1, VVPP, 0.00069492
fahrt, NOUN, 12, NN, 0.00833907
sozialen, ADJ, 4, ADJA, 0.00277969
leipzig, PROPN, 2, NE, 0.00138984
schlimmer, ADJ, 6, ADJA, 0.00416953
robben, NOUN, 6, NE, 0.00416953
fordert, VERB, 5, VVFIN, 0.00347461
verloren, VERB, 33, VVPP, 0.02293243
kiel, PROPN, 151, NE, 0.10493325
wert, ADV, 5, ADJD, 0.00347461
nichts, PRON, 3, PIAT, 0.00208477
synagogen, NOUN, 5, NN, 0.00347461
tropfen, NOUN, 1, NN, 0.00069492
genug, ADV, 12, ADV, 0.00833907
trockene, ADJ, 5, ADJA, 0.00347461
kristina, PROPN, 3, NE, 0.00208477
ex-freund, NOUN, 1, NN, 0.00069492
einen, DET, 444, ART, 0.30854546
aufgebrochen, VERB, 5, VVPP, 0.00347461
losgehen, VERB, 1, VVINF, 0.00069492
dänemark, PROPN, 32, NE, 0.02223751
haben, AUX, 1, VAINF, 0.00069492
kräuter, NOUN, 1, NN, 0.00069492
bordelle, NOUN, 1, NN, 0.00069492
risse, NOUN, 2, NN, 0.00138984
evangelischen, ADJ, 1, ADJA, 0.00069492
klein, PROPN, 2, NE, 0.00138984
schäfer-gümbel, PROPN, 3, NE, 0.00208477
auch, ADV, 584, ADV, 0.40583457
trägt, VERB, 4, VVFIN, 0.00277969
her, ADV, 2, PTKVZ, 0.00138984
nordheide, PROPN, 1, NE, 0.00069492
binnenalster, PROPN, 1, NN, 0.00069492
asien, PROPN, 23, NE, 0.01598321
behandlungen, NOUN, 8, NN, 0.00555938
otto-katalog, NOUN, 4, NN, 0.00277969
1964, NUM, 1, CARD, 0.00069492
werkzeuge, NOUN, 3, NN, 0.00208477
zusammengelebt, VERB, 1, VVPP, 0.00069492
einen, PRON, 2, PIS, 0.00138984
haben, VERB, 19, VAINF, 0.01320352
plattdeutsch, ADV, 1, ADJD, 0.00069492
mehr, ADV, 1, PIAT, 0.00069492
heißen, VERB, 32, VVFIN, 0.02223751
gelaufen, VERB, 16, VVPP, 0.01111876
telefon, NOUN, 1, NN, 0.00069492
gesichert, VERB, 5, VVPP, 0.00347461
stoppen, VERB, 2, VVINF, 0.00138984
nahe, ADJ, 3, ADJA, 0.00208477
gelegen, VERB, 1, VVPP, 0.00069492
r., PROPN, 1, NE, 0.00069492
geholt, VERB, 20, VVPP, 0.01389844
zurückbringen, VERB, 1, VVFIN, 0.00069492
gegriffen, VERB, 1, VVPP, 0.00069492
weniger, PRON, 1, PIS, 0.00069492
japan, PROPN, 3, NE, 0.00208477
liegen, VERB, 4, VVFIN, 0.00277969
verschiedene, ADJ, 12, ADJA, 0.00833907
befragt, VERB, 1, VVPP, 0.00069492
carsten, PROPN, 2, NE, 0.00138984
niedrig, ADV, 2, ADJD, 0.00138984
weiteren, ADJ, 1, ADJA, 0.00069492
fast, ADV, 37, ADV, 0.02571212
berichten, NOUN, 3, NN, 0.00208477
minister, NOUN, 21, NN, 0.01459337
verfolgungsjagd, NOUN, 13, NN, 0.00903399
belit, PROPN, 15, NE, 0.01042383
laufen, VERB, 10, VVFIN, 0.00694922
demonstriert, VERB, 4, VVPP, 0.00277969
verteilt, VERB, 2, VVPP, 0.00138984
515, NUM, 1, CARD, 0.00069492
abbiegen, VERB, 6, VVINF, 0.00416953
weggeweht, VERB, 1, VVPP, 0.00069492
zeuge, NOUN, 1, NN, 0.00069492
michel, PROPN, 4, NE, 0.00277969
sportclub, NOUN, 6, NN, 0.00416953
streiken, VERB, 25, VVFIN, 0.01737306
rad, NOUN, 1, NN, 0.00069492
armee, NOUN, 7, NN, 0.00486446
oke, PROPN, 3, NE, 0.00208477
vinnhorst, PROPN, 1, NE, 0.00069492
auto, NOUN, 202, NN, 0.14037429
amt, NOUN, 3, NN, 0.00208477
hannover, ADJ, 7, ADJA, 0.00486446
geesthacht, PROPN, 1, NE, 0.00069492
83.500, X, 1, APPRART, 0.00069492
nebeneinander, ADV, 4, ADV, 0.00277969
gehen, VERB, 20, VVFIN, 0.01389844
uns, PRON, 21, PRF, 0.01459337
universitätsklinikum, NOUN, 6, NN, 0.00416953
schnee, NOUN, 19, NN, 0.01320352
spendenaktion, NOUN, 10, NN, 0.00694922
toller, ADJ, 2, ADJA, 0.00138984
italien, PROPN, 16, NE, 0.01111876
maschinen, NOUN, 20, NN, 0.01389844
teich, NOUN, 12, NN, 0.00833907
erneuerung, NOUN, 2, NN, 0.00138984
nebel, NOUN, 1, NN, 0.00069492
ölprinz, NOUN, 1, NN, 0.00069492
verkehrsschilder, NOUN, 1, NN, 0.00069492
reichstag, NOUN, 4, NN, 0.00277969
verhalten, VERB, 4, VVFIN, 0.00277969
bürgerfest, NOUN, 5, NN, 0.00347461
boldt, PROPN, 5, NE, 0.00347461
transportieren, VERB, 4, VVINF, 0.00277969
greift, VERB, 1, VVFIN, 0.00069492
2009, NUM, 1, CARD, 0.00069492
ausgestiegen, VERB, 3, VVPP, 0.00208477
kohltage, PROPN, 1, NE, 0.00069492
kiew, PROPN, 5, NE, 0.00347461
schostok, PROPN, 18, NE, 0.01250860
nutzen, VERB, 2, VVFIN, 0.00138984
miteinander, ADV, 9, ADV, 0.00625430
schäfer, PROPN, 1, NE, 0.00069492
störtebeker-festspiele, NOUN, 3, NN, 0.00208477
führen, VERB, 1, VVINF, 0.00069492
verbessert, VERB, 1, VVPP, 0.00069492
politikerin, NOUN, 12, NN, 0.00833907
müll-deponie, NOUN, 6, NN, 0.00416953
verlängert, VERB, 1, VVFIN, 0.00069492
nikolos, PROPN, 2, NE, 0.00138984
müllwagen, NOUN, 1, NN, 0.00069492
weiblichen, ADJ, 1, ADJA, 0.00069492
feuerwehr, NOUN, 172, NN, 0.11952662
oliver, PROPN, 4, NE, 0.00277969
festmachen, VERB, 1, VVINF, 0.00069492
eingeredet, VERB, 2, VVPP, 0.00138984
becker, PROPN, 10, NE, 0.00694922
castle, PROPN, 7, NE, 0.00486446
schneeberge, NOUN, 6, NN, 0.00416953
größten, ADJ, 2, ADJA, 0.00138984
langen, ADJ, 3, ADJA, 0.00208477
angefangen, VERB, 7, VVPP, 0.00486446
kapitänin, PROPN, 1, NN, 0.00069492
vogelmarker, NOUN, 4, NN, 0.00277969
investor, NOUN, 5, NN, 0.00347461
panorama, X, 1, NE, 0.00069492
demenz, NOUN, 23, NN, 0.01598321
alt, ADV, 100, ADJD, 0.06949222
gefallen, VERB, 36, VVPP, 0.02501720
teufel, NOUN, 2, NN, 0.00138984
schadstoff, NOUN, 4, NN, 0.00277969
a7., NOUN, 4, ADV, 0.00277969
bundesliga, NOUN, 92, NN, 0.06393284
gebüsch, NOUN, 3, NN, 0.00208477
kalisalz, NOUN, 3, NN, 0.00208477
wir, PRON, 865, PPER, 0.60110771
um, SCONJ, 3, KOUI, 0.00208477
gewissen, NOUN, 2, NN, 0.00138984
gefährliche, ADJ, 15, ADJA, 0.01042383
glasgow, PROPN, 5, NE, 0.00347461
geschüttelt, VERB, 1, VVPP, 0.00069492
steuern, VERB, 4, VVINF, 0.00277969
stattfinden, VERB, 1, VVINF, 0.00069492
margrethe, PROPN, 13, NE, 0.00903399
altstadt, NOUN, 5, NN, 0.00347461
tänzer, NOUN, 9, NN, 0.00625430
erdgeschoss, NOUN, 3, NN, 0.00208477
roboter, NOUN, 4, NN, 0.00277969
bekommen, VERB, 5, VVPP, 0.00347461
schwer, ADV, 2, PTKVZ, 0.00138984
280, NUM, 1, CARD, 0.00069492
wiedergewählt, VERB, 2, VVPP, 0.00138984
maskenpflicht, NOUN, 1, NN, 0.00069492
stellt, VERB, 3, VVFIN, 0.00208477
elbe, PROPN, 77, NE, 0.05350901
streiten, NOUN, 1, NN, 0.00069492
ganze, ADJ, 14, ADJA, 0.00972891
tennisspiele, NOUN, 5, NN, 0.00347461
warme, ADJ, 4, ADJA, 0.00277969
nordeuropa, PROPN, 15, NE, 0.01042383
buchholz, PROPN, 2, NE, 0.00138984
me, X, 4, FM, 0.00277969
beide, DET, 5, PIAT, 0.00347461
wilde, ADJ, 5, ADJA, 0.00347461
2007, NUM, 1, CARD, 0.00069492
rheinland-pfalz, PROPN, 2, NE, 0.00138984
verbrauchermesse, NOUN, 1, NN, 0.00069492
maik, PROPN, 2, NE, 0.00138984
misshandelt, VERB, 7, VVPP, 0.00486446
decke, NOUN, 2, NN, 0.00138984
glückwünsche, NOUN, 1, NN, 0.00069492
weggelegt, VERB, 1, VVPP, 0.00069492
klagen, VERB, 2, VVINF, 0.00138984
geduld, NOUN, 2, NN, 0.00138984
januar, NOUN, 8, NN, 0.00555938
tennishalle, NOUN, 12, NN, 0.00833907
vechta, PROPN, 8, NE, 0.00555938
außerhalb, ADP, 1, APPR, 0.00069492
lungenkrankheit, NOUN, 1, NN, 0.00069492
schütteln, NOUN, 1, NN, 0.00069492
kuhlage, PROPN, 1, NE, 0.00069492
djokovic, PROPN, 4, NE, 0.00277969
lösen, VERB, 1, VVINF, 0.00069492
weiter, ADV, 12, PTKVZ, 0.00833907
sportveranstaltung, NOUN, 5, NN, 0.00347461
beatriz, PROPN, 2, NE, 0.00138984
können, AUX, 540, VMFIN, 0.37525799
radio, NOUN, 11, NN, 0.00764414
dunkle, ADJ, 3, ADJA, 0.00208477
betrieben, NOUN, 1, NN, 0.00069492
boeing, NOUN, 1, NE, 0.00069492
kugeln, NOUN, 1, NN, 0.00069492
tanzgruppen, NOUN, 4, NN, 0.00277969
schienenersatzverkehr, NOUN, 3, NN, 0.00208477
raps, NOUN, 2, NN, 0.00138984
bulgarien, PROPN, 5, NE, 0.00347461
ansprechbar, ADV, 2, ADJD, 0.00138984
lasogga, PROPN, 5, NE, 0.00347461
bezahlt, VERB, 7, VVFIN, 0.00486446
sauberkeit, NOUN, 2, NN, 0.00138984
haarfarbe, NOUN, 2, NN, 0.00138984
erfüllt, VERB, 1, VVPP, 0.00069492
fahrverbot, NOUN, 13, NN, 0.00903399
salz, NOUN, 3, NN, 0.00208477
prominenten, NOUN, 7, NN, 0.00486446
gefährliches, ADJ, 1, ADJA, 0.00069492
nimmt, VERB, 5, VVFIN, 0.00347461
rob, PROPN, 15, NE, 0.01042383
bauarbeiter, NOUN, 13, NN, 0.00903399
ellendt, PROPN, 2, NE, 0.00138984
getestet, VERB, 9, VVPP, 0.00625430
sieling, PROPN, 2, NE, 0.00138984
34, NUM, 3, CARD, 0.00208477
bundespräsident, NOUN, 21, NN, 0.01459337
stiefvater, NOUN, 10, NN, 0.00694922
intensivstationen, NOUN, 2, NN, 0.00138984
rollstuhlfahrer, NOUN, 1, NN, 0.00069492
gehagelt, VERB, 1, VVPP, 0.00069492
handballvereine, NOUN, 1, NN, 0.00069492
wohnen, NOUN, 1, NN, 0.00069492
teile, NOUN, 48, NN, 0.03335627
donau, PROPN, 3, NE, 0.00208477
1974, NUM, 1, CARD, 0.00069492
krankenhaus, NOUN, 125, NN, 0.08686528
wolgast, PROPN, 7, NE, 0.00486446
wölfe, NOUN, 20, NN, 0.01389844
jetzt, ADV, 666, ADV, 0.46281819
abschießen, VERB, 2, VVINF, 0.00138984
kurt, PROPN, 1, NE, 0.00069492
blockiert, VERB, 1, VVFIN, 0.00069492
kurve, NOUN, 1, NN, 0.00069492
stadion, NOUN, 8, NN, 0.00555938
karussels, PROPN, 1, NE, 0.00069492
sukow, PROPN, 2, NE, 0.00138984
wochen, NOUN, 54, NN, 0.03752580
ineinander, ADV, 3, ADV, 0.00208477
leiten, VERB, 1, VVFIN, 0.00069492
niedersachsen, PROPN, 338, NE, 0.23488370
feier, NOUN, 41, NN, 0.02849181
zwei, NUM, 1, CARD, 0.00069492
vereinte, ADJ, 2, ADJA, 0.00138984
gisdol, PROPN, 5, NE, 0.00347461
versammlungen, NOUN, 1, NN, 0.00069492
archäologen, NOUN, 13, NN, 0.00903399
ananas, NOUN, 2, NN, 0.00138984
23, NUM, 13, CARD, 0.00903399
heldt, PROPN, 8, NE, 0.00555938
neben, ADP, 17, APPR, 0.01181368
landwirtschaft, NOUN, 3, NN, 0.00208477
freiwasser-rennen, NOUN, 7, NN, 0.00486446
verletzten, NOUN, 7, NN, 0.00486446
anstrengenden, ADJ, 1, ADJA, 0.00069492
schweine, NOUN, 4, NN, 0.00277969
lng, PROPN, 1, NE, 0.00069492
kontrollieren, VERB, 11, VVFIN, 0.00764414
bestimmte, ADJ, 6, VVFIN, 0.00416953
schließen, VERB, 19, VVFIN, 0.01320352
wilden, ADJ, 5, ADJA, 0.00347461
flügen, NOUN, 1, NN, 0.00069492
löhne, NOUN, 1, NN, 0.00069492
schoduvel, PROPN, 3, NE, 0.00208477
wandsbek, PROPN, 13, NE, 0.00903399
829., NOUN, 1, NN, 0.00069492
eisenkette, NOUN, 1, NN, 0.00069492
stimmzettel, NOUN, 4, NN, 0.00277969
jungfernstieg, PROPN, 4, NE, 0.00277969
bäume, NOUN, 55, NN, 0.03822072
einsätze, NOUN, 2, NN, 0.00138984
planung, NOUN, 2, NN, 0.00138984
musik-, X, 2, TRUNC, 0.00138984
gedser, NOUN, 1, NN, 0.00069492
günther, PROPN, 14, NE, 0.00972891
berühren, VERB, 1, VVINF, 0.00069492
entfernt, VERB, 1, VVPP, 0.00069492
gepflanzt, VERB, 4, VVPP, 0.00277969
24.10.2018., NOUN, 1, NN, 0.00069492
überrascht, VERB, 1, VVPP, 0.00069492
kalisalz, PROPN, 2, NN, 0.00138984
evangelische, ADJ, 5, ADJA, 0.00347461
liter, NOUN, 1, NN, 0.00069492
aufwachsen, VERB, 1, VVINF, 0.00069492
schwimmer, NOUN, 9, NN, 0.00625430
jungfernstieg, NOUN, 1, NE, 0.00069492
kollaustraße, NOUN, 4, NN, 0.00277969
bester, ADJ, 7, ADJA, 0.00486446
fluglehrer, NOUN, 1, NN, 0.00069492
rettungskräfte, NOUN, 2, NN, 0.00138984
verkauft, VERB, 15, VVPP, 0.01042383
dauern, VERB, 4, VVINF, 0.00277969
gewalttätig, ADV, 7, ADJD, 0.00486446
tunnel, NOUN, 40, NN, 0.02779689
hilfen, NOUN, 5, NN, 0.00347461
aufgeschüttete, ADJ, 1, ADJA, 0.00069492
georgsmarienhütte, PROPN, 5, NE, 0.00347461
förde, NOUN, 8, NN, 0.00555938
weht, VERB, 16, VVFIN, 0.01111876
besten, ADJ, 48, ADJA, 0.03335627
vorbei, ADV, 1, ADV, 0.00069492
u-bahn-linie, NOUN, 2, NN, 0.00138984
befestigen, VERB, 2, VVINF, 0.00138984
syrien, PROPN, 26, NE, 0.01806798
andreas, PROPN, 18, NE, 0.01250860
mädchen, NOUN, 78, NN, 0.05420393
streichen, VERB, 1, VVINF, 0.00069492
schutzkleidung, NOUN, 1, NN, 0.00069492
g20-gipfel, NOUN, 16, NN, 0.01111876
liga, NOUN, 4, NN, 0.00277969
name, NOUN, 5, NN, 0.00347461
keinen, DET, 34, PIAT, 0.02362735
rumpelstilzchen, NOUN, 1, NN, 0.00069492
erzeugen, VERB, 1, VVFIN, 0.00069492
rücken, NOUN, 1, NN, 0.00069492
rücktritt, NOUN, 2, NN, 0.00138984
bundesverkehrsminister, NOUN, 1, NN, 0.00069492
eis, NOUN, 18, NN, 0.01250860
491, NUM, 1, CARD, 0.00069492
will, AUX, 148, VMFIN, 0.10284849
flüssiges, ADJ, 2, ADJA, 0.00138984
reisende, NOUN, 1, NN, 0.00069492
wasserschläuche, NOUN, 1, NN, 0.00069492
02.10.2018., ADJ, 1, ADJA, 0.00069492
norditalien, NOUN, 1, NN, 0.00069492
fahrer, NOUN, 141, NN, 0.09798403
auszeichnung, NOUN, 22, NN, 0.01528829
parkende, ADJ, 1, ADJA, 0.00069492
heuler, NOUN, 4, NN, 0.00277969
39,1, NUM, 1, CARD, 0.00069492
unser, DET, 7, PPOSAT, 0.00486446
geldautomat, ADV, 1, NN, 0.00069492
besondere, ADJ, 185, ADJA, 0.12856061
staffel-rennen, NOUN, 6, NN, 0.00416953
wachsen, VERB, 1, VVINF, 0.00069492
warngerät, NOUN, 1, NN, 0.00069492
collins, PROPN, 2, NE, 0.00138984
simone, PROPN, 8, NE, 0.00555938
will, VERB, 3, VMFIN, 0.00208477
berg, NOUN, 7, NN, 0.00486446
wollten, AUX, 45, VMFIN, 0.03127150
1000, NUM, 21, CARD, 0.01459337
explodieren, VERB, 2, VVFIN, 0.00138984
größtes, ADJ, 1, ADJA, 0.00069492
rastplätzen, NOUN, 3, NN, 0.00208477
startet, VERB, 1, VVFIN, 0.00069492
göppingen, PROPN, 4, NE, 0.00277969
punkt, NOUN, 6, NN, 0.00416953
anhalten, VERB, 6, VVINF, 0.00416953
fahrrädern, NOUN, 1, NN, 0.00069492
abgeworfen, VERB, 10, VVPP, 0.00694922
nichts, NOUN, 1, NN, 0.00069492
anstrengen, VERB, 1, VVINF, 0.00069492
is, PROPN, 9, NE, 0.00625430
keinauto, ADV, 1, ADJD, 0.00069492
afghanistan, PROPN, 2, NE, 0.00138984
wollten, VERB, 6, VMFIN, 0.00416953
grenze, NOUN, 11, NN, 0.00764414
testet, VERB, 6, VVFIN, 0.00416953
kampf, NOUN, 6, NN, 0.00416953
is, NOUN, 5, NE, 0.00347461
fußball, NOUN, 15, NN, 0.01042383
sind, AUX, 1482, VAFIN, 1.02987471
singen, VERB, 7, VVINF, 0.00486446
diebe, NOUN, 6, NN, 0.00416953
vermisste, ADJ, 1, ADJA, 0.00069492
laufen, NOUN, 1, NN, 0.00069492
a19, NOUN, 1, ADJA, 0.00069492
lensahn, PROPN, 3, NE, 0.00208477
aufgeklärt, VERB, 1, VVPP, 0.00069492
jugendliche, NOUN, 4, NN, 0.00277969
flüchtlingsheim, NOUN, 4, NN, 0.00277969
bundesverdienstkreuz, NOUN, 1, NN, 0.00069492
dreht, VERB, 8, VVFIN, 0.00555938
feste, ADJ, 1, ADJA, 0.00069492
gezerrt, VERB, 1, VVPP, 0.00069492
lange, ADV, 123, ADV, 0.08547543
anstrengend, ADV, 4, ADJD, 0.00277969
einmal, ADV, 7, ADV, 0.00486446
rettungshubschrauber, NOUN, 6, NN, 0.00416953
starten, VERB, 23, VVINF, 0.01598321
new, PROPN, 8, NE, 0.00555938
flugbegleitern, NOUN, 2, NN, 0.00138984
cebit, PROPN, 24, NE, 0.01667813
verschiedenen, ADJ, 30, ADJA, 0.02084767
täter, NOUN, 33, NN, 0.02293243
julius, PROPN, 5, NE, 0.00347461
stickstoffdioxid, NOUN, 12, NN, 0.00833907
wahlbenachrichtigung, NOUN, 3, NN, 0.00208477
segelschiffe, NOUN, 5, NN, 0.00347461
meine, DET, 20, PPOSAT, 0.01389844
greife, VERB, 1, VVFIN, 0.00069492
campingplätzen, NOUN, 4, NN, 0.00277969
prinz, NOUN, 2, NN, 0.00138984
freitagmorgen, NOUN, 1, NN, 0.00069492
erlaubnis, NOUN, 9, NN, 0.00625430
zubeißen, VERB, 1, VVINF, 0.00069492
kranwagen, NOUN, 7, NN, 0.00486446
sport-vverein, PROPN, 1, NE, 0.00069492
spende, NOUN, 1, NN, 0.00069492
katalonien, PROPN, 13, NE, 0.00903399
häusern, NOUN, 56, NN, 0.03891564
herz, NOUN, 2, NN, 0.00138984
bauen, VERB, 39, VVFIN, 0.02710197
bemerkt, VERB, 1, VVFIN, 0.00069492
ecs, PROPN, 6, NE, 0.00416953
spielzeug, NOUN, 2, NN, 0.00138984
flüge, NOUN, 31, NN, 0.02154259
zucker, NOUN, 2, NN, 0.00138984
wem, PRON, 1, PWS, 0.00069492
kommen, VERB, 75, VVFIN, 0.05211917
entgleist, VERB, 8, VVFIN, 0.00555938
gefährlichen, ADJ, 4, ADJA, 0.00277969
schmuck, NOUN, 8, NN, 0.00555938
mölln, PROPN, 3, NE, 0.00208477
südtirol, PROPN, 5, NE, 0.00347461
hier, ADV, 81, ADV, 0.05628870
barrierefrei, ADV, 3, ADJD, 0.00208477
kutschfahrt, NOUN, 1, NN, 0.00069492
weich, ADV, 1, ADJD, 0.00069492
einfach, ADV, 1, ADV, 0.00069492
165, NUM, 1, CARD, 0.00069492
essen, PROPN, 11, NE, 0.00764414
matratze, NOUN, 1, NN, 0.00069492
1995, NUM, 1, CARD, 0.00069492
fest, ADV, 5, PTKVZ, 0.00347461
68, NUM, 1, CARD, 0.00069492
essen, NOUN, 1, NE, 0.00069492
wachen, NOUN, 1, NN, 0.00069492
a31, ADV, 1, ADV, 0.00069492
radrennen, NOUN, 12, NN, 0.00833907
dingen, NOUN, 8, NN, 0.00555938
zahlen, VERB, 3, VVINF, 0.00208477
streiten, VERB, 1, VVINF, 0.00069492
29, NUM, 1, CARD, 0.00069492
lied, NOUN, 28, NN, 0.01945782
stargarder, ADJ, 2, ADJA, 0.00138984
bergen, PROPN, 1, NE, 0.00069492
affen, NOUN, 6, NN, 0.00416953
verkehr, NOUN, 3, NN, 0.00208477
gestartet, VERB, 5, VVPP, 0.00347461
fußballmannschaft, NOUN, 2, NN, 0.00138984
endet, VERB, 10, VVFIN, 0.00694922
bundeskanzler, NOUN, 7, NN, 0.00486446
kaputtgegangen, VERB, 3, VVPP, 0.00208477
ausgesucht, VERB, 2, VVPP, 0.00138984
abstieg, NOUN, 3, NN, 0.00208477
rohr, NOUN, 25, NN, 0.01737306
wolfsspuren, NOUN, 1, NN, 0.00069492
schauspieler, NOUN, 16, NN, 0.01111876
rest, NOUN, 1, NN, 0.00069492
kirchen-gebäude, NOUN, 2, NN, 0.00138984
28.000, NUM, 1, CARD, 0.00069492
beifahrerin, NOUN, 1, NN, 0.00069492
elektro-lkw, NOUN, 11, NN, 0.00764414
nordheide, NOUN, 1, NN, 0.00069492
verheiratet, VERB, 3, VVPP, 0.00208477
musikgruppen, NOUN, 11, NN, 0.00764414
versprochen, VERB, 2, VVPP, 0.00138984
walk, PROPN, 2, NE, 0.00138984
verspätet, ADV, 1, ADJD, 0.00069492
stränden, NOUN, 2, NN, 0.00138984
gewachsen, VERB, 5, VVPP, 0.00347461
treffen, VERB, 23, VVFIN, 0.01598321
ryanair, PROPN, 8, NE, 0.00555938
kind, PROPN, 1, NE, 0.00069492
heute, ADV, 21, ADV, 0.01459337
trainiert, VERB, 2, VVPP, 0.00138984
jacke, NOUN, 1, NN, 0.00069492
wollt, AUX, 1, VMFIN, 0.00069492
signal, NOUN, 1, NN, 0.00069492
meisten, PRON, 7, PIS, 0.00486446
zusammen, ADV, 10, PTKVZ, 0.00694922
erfrieren, VERB, 2, VVINF, 0.00138984
elbphilharmonie, NOUN, 23, NN, 0.01598321
zusammengestoßen, VERB, 12, VVPP, 0.00833907
owschlag, NOUN, 2, NN, 0.00138984
gegenstände, NOUN, 3, NN, 0.00208477
sitzen, VERB, 4, VVFIN, 0.00277969
weltkrieg, NOUN, 23, NN, 0.01598321
9000, NUM, 2, CARD, 0.00138984
weiche, NOUN, 5, NN, 0.00347461
laut, ADV, 13, ADJD, 0.00903399
besucht, VERB, 8, VVFIN, 0.00555938
friesland, PROPN, 1, NE, 0.00069492
wacken, NOUN, 25, NN, 0.01737306
gefährlicher, ADJ, 1, ADJA, 0.00069492
sammeln, VERB, 5, VVFIN, 0.00347461
hesse, PROPN, 2, NE, 0.00138984
400, NUM, 2, CARD, 0.00138984
