CMDLINE C:\Users\caligorax\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe studentcode.py
MEM 1034.554688 1706729805.6149
MEM 1034.554688 1706729805.7151
MEM 1034.554688 1706729805.8152
MEM 1034.554688 1706729805.9157
MEM 1034.554688 1706729806.0158
MEM 1034.554688 1706729806.1159
MEM 1034.554688 1706729806.2160
MEM 1034.554688 1706729806.3161
MEM 1034.554688 1706729806.4162
MEM 1034.554688 1706729806.5163
MEM 1034.554688 1706729806.6166
MEM 1034.554688 1706729806.7171
MEM 1034.554688 1706729806.8172
MEM 1034.554688 1706729806.9172
MEM 1034.589844 1706729807.0173
MEM 1034.683594 1706729807.1176
MEM 1034.683594 1706729807.2181
MEM 1034.683594 1706729807.3182
MEM 1034.699219 1706729807.4186
MEM 1034.699219 1706729807.5188
MEM 1034.699219 1706729807.6189
MEM 1034.699219 1706729807.7190
MEM 1034.699219 1706729807.8191
MEM 1030.777344 1706729807.9193
MEM 1039.960938 1706729808.0197
MEM 1044.277344 1706729808.1198
MEM 1044.382812 1706729808.2199
MEM 1044.382812 1706729808.3200
MEM 1044.382812 1706729808.4201
MEM 1044.382812 1706729808.5202
MEM 1044.382812 1706729808.6203
MEM 1044.382812 1706729808.7204
MEM 1044.382812 1706729808.8206
MEM 1044.382812 1706729808.9208
MEM 1044.019531 1706729809.0209
MEM 1044.019531 1706729809.1210
MEM 1044.019531 1706729809.2213
MEM 1046.433594 1706729809.3215
MEM 1047.480469 1706729809.4219
MEM 1051.218750 1706729809.5222
MEM 1051.218750 1706729809.6225
MEM 1051.218750 1706729809.7226
MEM 1051.218750 1706729809.8230
MEM 1051.218750 1706729809.9236
MEM 1051.218750 1706729810.0240
MEM 1051.218750 1706729810.1242
MEM 1051.218750 1706729810.2247
MEM 1047.597656 1706729810.3251
MEM 1051.683594 1706729810.4256
MEM 1052.066406 1706729810.5261
MEM 1052.066406 1706729810.6262
MEM 1052.066406 1706729810.7268
MEM 1052.066406 1706729810.8272
MEM 1052.066406 1706729810.9278
MEM 1052.066406 1706729811.0283
MEM 1052.066406 1706729811.1285
MEM 1052.066406 1706729811.2287
MEM 1050.222656 1706729811.3291
MEM 1050.222656 1706729811.4293
MEM 1050.597656 1706729811.5299
MEM 1054.160156 1706729811.6303
MEM 1054.578125 1706729811.7306
MEM 1054.578125 1706729811.8311
MEM 1054.578125 1706729811.9314
MEM 1054.578125 1706729812.0317
MEM 1054.578125 1706729812.1323
MEM 1054.578125 1706729812.2328
MEM 1054.578125 1706729812.3331
MEM 1054.578125 1706729812.4333
MEM 1054.578125 1706729812.5338
MEM 1054.578125 1706729812.6341
MEM 1055.511719 1706729812.7343
MEM 1057.968750 1706729812.8347
MEM 1060.328125 1706729812.9353
MEM 1060.328125 1706729813.0357
MEM 1060.328125 1706729813.1360
MEM 1060.328125 1706729813.2361
MEM 1060.328125 1706729813.3362
MEM 1060.328125 1706729813.4363
MEM 1060.328125 1706729813.5364
MEM 1060.328125 1706729813.6367
MEM 1062.488281 1706729813.7371
MEM 1064.281250 1706729813.8375
MEM 1064.281250 1706729813.9376
MEM 1064.281250 1706729814.0380
MEM 1064.281250 1706729814.1385
MEM 1064.281250 1706729814.2386
MEM 1064.281250 1706729814.3387
MEM 1064.281250 1706729814.4388
MEM 1064.281250 1706729814.5389
MEM 1064.281250 1706729814.6393
MEM 1064.281250 1706729814.7396
MEM 1064.281250 1706729814.8397
MEM 1064.281250 1706729814.9398
MEM 1064.503906 1706729815.0400
MEM 1064.503906 1706729815.1405
MEM 1064.503906 1706729815.2408
MEM 1064.503906 1706729815.3409
MEM 1064.503906 1706729815.4410
MEM 1064.503906 1706729815.5411
MEM 1064.503906 1706729815.6414
MEM 1064.503906 1706729815.7417
MEM 1064.503906 1706729815.8420
MEM 1064.503906 1706729815.9424
MEM 1062.011719 1706729816.0428
MEM 1062.011719 1706729816.1432
MEM 1062.011719 1706729816.2438
MEM 1062.011719 1706729816.3440
MEM 1062.011719 1706729816.4445
MEM 1062.011719 1706729816.5448
MEM 1062.011719 1706729816.6451
MEM 1062.011719 1706729816.7452
MEM 1062.011719 1706729816.8454
MEM 1062.011719 1706729816.9455
MEM 1062.011719 1706729817.0457
MEM 1062.054688 1706729817.1461
MEM 1062.054688 1706729817.2462
MEM 1062.054688 1706729817.3462
MEM 1062.054688 1706729817.4466
MEM 1062.054688 1706729817.5467
FUNC __main__.count_words_and_pos_tags 980.5469 1706729790.2593 982.8242 1706729790.2857 0
FUNC __main__.count_words_and_pos_tags 982.8984 1706729790.2862 983.2734 1706729790.3093 0
FUNC __main__.count_words_and_pos_tags 983.3516 1706729790.3113 983.6719 1706729790.3334 0
FUNC __main__.count_words_and_pos_tags 983.7422 1706729790.3347 983.7148 1706729790.3557 0
FUNC __main__.count_words_and_pos_tags 983.6914 1706729790.3567 983.8086 1706729790.3802 0
FUNC __main__.count_words_and_pos_tags 983.9141 1706729790.3806 984.0625 1706729790.3996 0
FUNC __main__.count_words_and_pos_tags 984.0859 1706729790.4006 983.6250 1706729790.4267 0
FUNC __main__.count_words_and_pos_tags 983.6875 1706729790.4277 983.8672 1706729790.4507 0
FUNC __main__.count_words_and_pos_tags 983.9414 1706729790.4517 983.3594 1706729790.4688 0
FUNC __main__.count_words_and_pos_tags 983.4219 1706729790.4703 984.1016 1706729790.4893 0
FUNC __main__.count_words_and_pos_tags 984.1719 1706729790.4901 984.1914 1706729790.5173 0
FUNC __main__.count_words_and_pos_tags 984.1992 1706729790.5194 984.5234 1706729790.5459 0
FUNC __main__.count_words_and_pos_tags 984.5430 1706729790.5469 984.7070 1706729790.5769 0
FUNC __main__.count_words_and_pos_tags 984.6719 1706729790.5780 984.7930 1706729790.6011 0
FUNC __main__.count_words_and_pos_tags 984.8086 1706729790.6021 984.5625 1706729790.6186 0
FUNC __main__.count_words_and_pos_tags 984.6172 1706729790.6197 984.9648 1706729790.6483 0
FUNC __main__.count_words_and_pos_tags 984.9688 1706729790.6493 984.9609 1706729790.6694 0
FUNC __main__.count_words_and_pos_tags 985.0742 1706729790.6709 985.1055 1706729790.6909 0
FUNC __main__.count_words_and_pos_tags 985.1797 1706729790.6919 985.1836 1706729790.7210 0
FUNC __main__.count_words_and_pos_tags 985.1875 1706729790.7220 985.2344 1706729790.7400 0
FUNC __main__.count_words_and_pos_tags 985.2539 1706729790.7410 985.3164 1706729790.7635 0
FUNC __main__.count_words_and_pos_tags 985.3398 1706729790.7646 985.0508 1706729790.7901 0
FUNC __main__.count_words_and_pos_tags 985.0664 1706729790.7906 984.6875 1706729790.8086 0
FUNC __main__.count_words_and_pos_tags 984.7305 1706729790.8106 985.4336 1706729790.8347 0
FUNC __main__.count_words_and_pos_tags 985.4453 1706729790.8357 985.4570 1706729790.8557 0
FUNC __main__.count_words_and_pos_tags 985.6328 1706729790.8577 985.6758 1706729790.8848 0
FUNC __main__.count_words_and_pos_tags 985.7695 1706729790.8868 985.9570 1706729790.9088 0
FUNC __main__.count_words_and_pos_tags 985.9453 1706729790.9098 985.6758 1706729790.9304 0
FUNC __main__.count_words_and_pos_tags 985.6758 1706729790.9314 985.6211 1706729790.9454 0
FUNC __main__.count_words_and_pos_tags 985.6250 1706729790.9464 985.8828 1706729790.9609 0
FUNC __main__.count_words_and_pos_tags 985.8867 1706729790.9619 985.6406 1706729790.9795 0
FUNC __main__.count_words_and_pos_tags 985.6641 1706729790.9807 985.6875 1706729791.0160 0
FUNC __main__.count_words_and_pos_tags 985.6953 1706729791.0170 985.5000 1706729791.0386 0
FUNC __main__.count_words_and_pos_tags 985.5391 1706729791.0394 986.5781 1706729791.0689 0
FUNC __main__.count_words_and_pos_tags 986.6172 1706729791.0699 986.1797 1706729791.0955 0
FUNC __main__.count_words_and_pos_tags 986.2656 1706729791.0975 986.2109 1706729791.1235 0
FUNC __main__.count_words_and_pos_tags 986.2266 1706729791.1246 986.4102 1706729791.1391 0
FUNC __main__.count_words_and_pos_tags 986.4414 1706729791.1401 986.2656 1706729791.1696 0
FUNC __main__.count_words_and_pos_tags 986.3008 1706729791.1706 986.2812 1706729791.1922 0
FUNC __main__.count_words_and_pos_tags 986.3438 1706729791.1932 986.3711 1706729791.2147 0
FUNC __main__.count_words_and_pos_tags 986.4375 1706729791.2157 986.8438 1706729791.2423 0
FUNC __main__.count_words_and_pos_tags 986.9102 1706729791.2433 986.9531 1706729791.2708 0
FUNC __main__.count_words_and_pos_tags 987.0820 1706729791.2723 987.2031 1706729791.2999 0
FUNC __main__.count_words_and_pos_tags 987.2070 1706729791.3009 986.3477 1706729791.3269 0
FUNC __main__.count_words_and_pos_tags 986.3633 1706729791.3289 987.0938 1706729791.3440 0
FUNC __main__.count_words_and_pos_tags 987.0938 1706729791.3452 987.2188 1706729791.3642 0
FUNC __main__.count_words_and_pos_tags 987.2031 1706729791.3656 986.9219 1706729791.3836 0
FUNC __main__.count_words_and_pos_tags 986.9570 1706729791.3856 986.8594 1706729791.4107 0
FUNC __main__.count_words_and_pos_tags 986.8594 1706729791.4117 986.2656 1706729791.4252 0
FUNC __main__.count_words_and_pos_tags 986.2656 1706729791.4262 986.4219 1706729791.4387 0
FUNC __main__.count_words_and_pos_tags 986.4883 1706729791.4400 987.1055 1706729791.4686 0
FUNC __main__.count_words_and_pos_tags 987.2422 1706729791.4704 987.2500 1706729791.4964 0
FUNC __main__.count_words_and_pos_tags 987.2617 1706729791.4984 987.2461 1706729791.5190 0
FUNC __main__.count_words_and_pos_tags 987.2500 1706729791.5201 987.3789 1706729791.5467 0
FUNC __main__.count_words_and_pos_tags 987.3984 1706729791.5476 987.4844 1706729791.5716 0
FUNC __main__.count_words_and_pos_tags 987.4844 1706729791.5716 986.9961 1706729791.6002 0
FUNC __main__.count_words_and_pos_tags 987.0898 1706729791.6012 987.3164 1706729791.6162 0
FUNC __main__.count_words_and_pos_tags 987.3438 1706729791.6172 986.9102 1706729791.6337 0
FUNC __main__.count_words_and_pos_tags 986.9766 1706729791.6349 987.7148 1706729791.6570 0
FUNC __main__.count_words_and_pos_tags 987.7656 1706729791.6579 987.1602 1706729791.6734 0
FUNC __main__.count_words_and_pos_tags 987.2383 1706729791.6741 987.6328 1706729791.6966 0
FUNC __main__.count_words_and_pos_tags 987.6367 1706729791.6986 987.8008 1706729791.7222 0
FUNC __main__.count_words_and_pos_tags 987.8008 1706729791.7232 987.8789 1706729791.7382 0
FUNC __main__.count_words_and_pos_tags 987.8789 1706729791.7392 987.6016 1706729791.7609 0
FUNC __main__.count_words_and_pos_tags 987.6211 1706729791.7619 987.5391 1706729791.7844 0
FUNC __main__.count_words_and_pos_tags 987.5508 1706729791.7852 988.0078 1706729791.8135 0
FUNC __main__.count_words_and_pos_tags 987.9883 1706729791.8145 987.4023 1706729791.8295 0
FUNC __main__.count_words_and_pos_tags 987.5156 1706729791.8305 987.5273 1706729791.8485 0
FUNC __main__.count_words_and_pos_tags 987.5508 1706729791.8495 988.2031 1706729791.8753 0
FUNC __main__.count_words_and_pos_tags 988.2539 1706729791.8763 988.5273 1706729791.8973 0
FUNC __main__.count_words_and_pos_tags 988.5312 1706729791.8983 987.8320 1706729791.9144 0
FUNC __main__.count_words_and_pos_tags 987.8320 1706729791.9154 988.2422 1706729791.9356 0
FUNC __main__.count_words_and_pos_tags 988.2578 1706729791.9366 988.4180 1706729791.9586 0
FUNC __main__.count_words_and_pos_tags 988.3672 1706729791.9606 988.4727 1706729791.9831 0
FUNC __main__.count_words_and_pos_tags 988.3672 1706729791.9847 988.5977 1706729792.0077 0
FUNC __main__.count_words_and_pos_tags 988.6680 1706729792.0090 988.5781 1706729792.0306 0
FUNC __main__.count_words_and_pos_tags 988.5938 1706729792.0311 988.8359 1706729792.0481 0
FUNC __main__.count_words_and_pos_tags 988.9023 1706729792.0491 988.7227 1706729792.0671 0
FUNC __main__.count_words_and_pos_tags 988.8242 1706729792.0679 989.0742 1706729792.0939 0
FUNC __main__.count_words_and_pos_tags 989.1211 1706729792.0953 989.4297 1706729792.1198 0
FUNC __main__.count_words_and_pos_tags 989.3984 1706729792.1218 989.0430 1706729792.1434 0
FUNC __main__.count_words_and_pos_tags 989.0664 1706729792.1444 989.4688 1706729792.1644 0
FUNC __main__.count_words_and_pos_tags 989.4844 1706729792.1654 989.2031 1706729792.1935 0
FUNC __main__.count_words_and_pos_tags 989.2930 1706729792.1955 989.5156 1706729792.2175 0
FUNC __main__.count_words_and_pos_tags 989.5859 1706729792.2175 989.7500 1706729792.2486 0
FUNC __main__.count_words_and_pos_tags 989.8516 1706729792.2506 990.0469 1706729792.2767 0
FUNC __main__.count_words_and_pos_tags 990.0469 1706729792.2781 989.5820 1706729792.2971 0
FUNC __main__.count_words_and_pos_tags 989.5977 1706729792.2979 990.0156 1706729792.3214 0
FUNC __main__.count_words_and_pos_tags 989.9844 1706729792.3224 989.7930 1706729792.3460 0
FUNC __main__.count_words_and_pos_tags 989.7891 1706729792.3470 989.6914 1706729792.3735 0
FUNC __main__.count_words_and_pos_tags 989.7109 1706729792.3741 989.7930 1706729792.4021 0
FUNC __main__.count_words_and_pos_tags 989.8711 1706729792.4021 990.1172 1706729792.4181 0
FUNC __main__.count_words_and_pos_tags 990.1562 1706729792.4191 990.1328 1706729792.4416 0
FUNC __main__.count_words_and_pos_tags 990.1914 1706729792.4441 990.0859 1706729792.4672 0
FUNC __main__.count_words_and_pos_tags 990.1523 1706729792.4687 990.1719 1706729792.4957 0
FUNC __main__.count_words_and_pos_tags 990.1836 1706729792.4971 989.9766 1706729792.5216 0
FUNC __main__.count_words_and_pos_tags 990.0039 1706729792.5231 990.0742 1706729792.5590 0
FUNC __main__.count_words_and_pos_tags 990.0820 1706729792.5610 989.8555 1706729792.5816 0
FUNC __main__.count_words_and_pos_tags 989.9297 1706729792.5831 990.2461 1706729792.6070 0
FUNC __main__.count_words_and_pos_tags 990.2891 1706729792.6080 990.4844 1706729792.6287 0
FUNC __main__.count_words_and_pos_tags 990.5156 1706729792.6297 990.6289 1706729792.6504 0
FUNC __main__.count_words_and_pos_tags 990.6680 1706729792.6514 990.0781 1706729792.6704 0
FUNC __main__.count_words_and_pos_tags 990.1367 1706729792.6724 990.4688 1706729792.6975 0
FUNC __main__.count_words_and_pos_tags 990.4688 1706729792.6995 990.4219 1706729792.7245 0
FUNC __main__.count_words_and_pos_tags 990.4336 1706729792.7258 990.3594 1706729792.7489 0
FUNC __main__.count_words_and_pos_tags 990.3438 1706729792.7499 990.4531 1706729792.7734 0
FUNC __main__.count_words_and_pos_tags 990.4766 1706729792.7744 990.2109 1706729792.7895 0
FUNC __main__.count_words_and_pos_tags 990.2461 1706729792.7902 990.9141 1706729792.8063 0
FUNC __main__.count_words_and_pos_tags 990.9648 1706729792.8073 990.5742 1706729792.8298 0
FUNC __main__.count_words_and_pos_tags 990.6641 1706729792.8308 991.0156 1706729792.8594 0
FUNC __main__.count_words_and_pos_tags 991.0938 1706729792.8604 990.3750 1706729792.8819 0
FUNC __main__.count_words_and_pos_tags 990.3984 1706729792.8844 990.8555 1706729792.9135 0
FUNC __main__.count_words_and_pos_tags 990.8555 1706729792.9135 991.2695 1706729792.9395 0
FUNC __main__.count_words_and_pos_tags 991.1523 1706729792.9405 991.1914 1706729792.9640 0
FUNC __main__.count_words_and_pos_tags 991.1562 1706729792.9650 991.1719 1706729792.9836 0
FUNC __main__.count_words_and_pos_tags 991.1914 1706729792.9856 990.7930 1706729793.0048 0
FUNC __main__.count_words_and_pos_tags 990.8242 1706729793.0053 991.2578 1706729793.0364 0
FUNC __main__.count_words_and_pos_tags 991.3281 1706729793.0371 991.4102 1706729793.0594 0
FUNC __main__.count_words_and_pos_tags 991.4648 1706729793.0614 992.2227 1706729793.0875 0
FUNC __main__.count_words_and_pos_tags 992.3008 1706729793.0885 991.9102 1706729793.1195 0
FUNC __main__.count_words_and_pos_tags 991.8867 1706729793.1205 991.9805 1706729793.1471 0
FUNC __main__.count_words_and_pos_tags 991.9844 1706729793.1479 991.5273 1706729793.1735 0
FUNC __main__.count_words_and_pos_tags 991.5625 1706729793.1747 992.0117 1706729793.1983 0
FUNC __main__.count_words_and_pos_tags 992.0469 1706729793.1993 992.0430 1706729793.2143 0
FUNC __main__.count_words_and_pos_tags 992.1484 1706729793.2163 991.8281 1706729793.2474 0
FUNC __main__.count_words_and_pos_tags 991.8984 1706729793.2480 992.1328 1706729793.2700 0
FUNC __main__.count_words_and_pos_tags 992.2188 1706729793.2710 992.0781 1706729793.2961 0
FUNC __main__.count_words_and_pos_tags 992.1328 1706729793.2981 992.4805 1706729793.3252 0
FUNC __main__.count_words_and_pos_tags 992.4805 1706729793.3262 992.3555 1706729793.3522 0
FUNC __main__.count_words_and_pos_tags 992.3633 1706729793.3537 991.7773 1706729793.3702 0
FUNC __main__.count_words_and_pos_tags 991.7773 1706729793.3712 992.3281 1706729793.3963 0
FUNC __main__.count_words_and_pos_tags 992.3789 1706729793.3983 991.9922 1706729793.4273 0
FUNC __main__.count_words_and_pos_tags 992.2695 1706729793.4280 992.5547 1706729793.4516 0
FUNC __main__.count_words_and_pos_tags 992.6250 1706729793.4531 992.7031 1706729793.4757 0
FUNC __main__.count_words_and_pos_tags 992.8203 1706729793.4767 992.5938 1706729793.5058 0
FUNC __main__.count_words_and_pos_tags 992.6055 1706729793.5068 992.6055 1706729793.5253 0
FUNC __main__.count_words_and_pos_tags 992.6211 1706729793.5263 992.4922 1706729793.5408 0
FUNC __main__.count_words_and_pos_tags 992.4922 1706729793.5418 992.6836 1706729793.5654 0
FUNC __main__.count_words_and_pos_tags 992.6914 1706729793.5659 992.7109 1706729793.5859 0
FUNC __main__.count_words_and_pos_tags 992.7148 1706729793.5865 992.3555 1706729793.6095 0
FUNC __main__.count_words_and_pos_tags 992.3711 1706729793.6105 992.9023 1706729793.6346 0
FUNC __main__.count_words_and_pos_tags 992.8633 1706729793.6356 992.6523 1706729793.6536 0
FUNC __main__.count_words_and_pos_tags 992.7227 1706729793.6551 992.9922 1706729793.6706 0
FUNC __main__.count_words_and_pos_tags 993.0273 1706729793.6716 993.1914 1706729793.6912 0
FUNC __main__.count_words_and_pos_tags 993.1602 1706729793.6931 993.0508 1706729793.7161 0
FUNC __main__.count_words_and_pos_tags 992.9961 1706729793.7168 993.1680 1706729793.7377 0
FUNC __main__.count_words_and_pos_tags 993.1914 1706729793.7381 992.4023 1706729793.7551 0
FUNC __main__.count_words_and_pos_tags 992.4219 1706729793.7561 993.2422 1706729793.7762 0
FUNC __main__.count_words_and_pos_tags 993.2891 1706729793.7772 993.1680 1706729793.7997 0
FUNC __main__.count_words_and_pos_tags 993.1641 1706729793.8017 993.2109 1706729793.8248 0
FUNC __main__.count_words_and_pos_tags 993.3086 1706729793.8268 993.2500 1706729793.8518 0
FUNC __main__.count_words_and_pos_tags 993.3008 1706729793.8533 993.1836 1706729793.8708 0
FUNC __main__.count_words_and_pos_tags 993.2383 1706729793.8718 992.9961 1706729793.8864 0
FUNC __main__.count_words_and_pos_tags 993.0195 1706729793.8874 993.8438 1706729793.9084 0
FUNC __main__.count_words_and_pos_tags 993.8750 1706729793.9094 993.4961 1706729793.9279 0
FUNC __main__.count_words_and_pos_tags 993.5000 1706729793.9289 993.5273 1706729793.9520 0
FUNC __main__.count_words_and_pos_tags 993.5273 1706729793.9535 993.5273 1706729793.9711 0
FUNC __main__.count_words_and_pos_tags 993.4961 1706729793.9721 993.7773 1706729793.9917 0
FUNC __main__.count_words_and_pos_tags 993.7773 1706729793.9932 993.3477 1706729794.0107 0
FUNC __main__.count_words_and_pos_tags 993.3789 1706729794.0117 993.7109 1706729794.0312 0
FUNC __main__.count_words_and_pos_tags 993.7188 1706729794.0322 993.8906 1706729794.0558 0
FUNC __main__.count_words_and_pos_tags 993.9492 1706729794.0564 993.7734 1706729794.0795 0
FUNC __main__.count_words_and_pos_tags 993.8828 1706729794.0805 994.5508 1706729794.1105 0
FUNC __main__.count_words_and_pos_tags 994.5391 1706729794.1125 994.5586 1706729794.1356 0
FUNC __main__.count_words_and_pos_tags 994.5742 1706729794.1362 994.1602 1706729794.1546 0
FUNC __main__.count_words_and_pos_tags 994.1719 1706729794.1556 994.6367 1706729794.1691 0
FUNC __main__.count_words_and_pos_tags 994.6367 1706729794.1701 994.3672 1706729794.1957 0
FUNC __main__.count_words_and_pos_tags 994.3750 1706729794.1967 994.2578 1706729794.2187 0
FUNC __main__.count_words_and_pos_tags 994.2617 1706729794.2202 994.2695 1706729794.2422 0
FUNC __main__.count_words_and_pos_tags 994.2812 1706729794.2444 994.1211 1706729794.2619 0
FUNC __main__.count_words_and_pos_tags 994.1211 1706729794.2634 994.6562 1706729794.2925 0
FUNC __main__.count_words_and_pos_tags 994.6641 1706729794.2935 994.5664 1706729794.3177 0
FUNC __main__.count_words_and_pos_tags 994.5234 1706729794.3187 994.5430 1706729794.3438 0
FUNC __main__.count_words_and_pos_tags 994.5117 1706729794.3452 994.6719 1706729794.3693 0
